# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b4.json
# init = 2 (Default)
# random
#   seed = 4207672154 (Default)
# output
#   file = ./regression_normal/output_b4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-18.3351,0.803405,0.15648,3,11,0,21.6496,0.458509,10.4785,2.10907,0.48781
-20.1108,0.9437,0.15648,4,15,0,21.4498,0.777625,10.2263,3.38877,2.32891
-18.2253,0.72358,0.15648,4,23,0,20.8508,-0.132262,9.33598,3.21673,0.571416
-17.6686,0.959166,0.15648,3,15,0,19.3964,-0.338089,9.67155,2.48569,0.459993
-17.9443,0.964125,0.15648,4,31,0,18.5754,-0.189611,9.66691,3.19052,0.359633
-18.1278,0.996342,0.15648,4,31,0,18.6938,-0.316669,9.89928,2.04633,0.627538
-17.666,0.996556,0.15648,3,15,0,18.4699,0.349823,10.1182,2.805,0.646057
-18.6191,0.859821,0.15648,4,19,0,21.8353,0.93333,9.29509,2.90259,0.660935
-18.1435,0.977265,0.15648,4,15,0,20.0928,-0.554703,10.5606,2.25529,0.76066
-17.9462,0.993077,0.15648,4,15,0,19.4481,-0.196604,9.43745,2.20262,0.236945
-17.9077,0.979369,0.15648,3,15,0,19.1318,0.231538,10.3167,2.93396,0.210591
-17.9607,0.952419,0.15648,4,31,0,19.8534,-0.249329,10.4802,2.3278,0.958167
-17.3479,0.988359,0.15648,3,15,0,19.4111,0.153144,9.63358,2.69771,0.463338
-17.9691,0.749901,0.15648,3,15,0,19.8472,0.495172,10.0099,2.82495,0.984835
-19.4255,0.98851,0.15648,3,15,0,21.1738,1.80963,9.67563,2.22848,0.994785
-19.0477,1,0.15648,3,7,0,19.6883,1.74993,9.56995,2.29069,1.08175
-19.0477,0.751922,0.15648,2,3,0,21.7577,1.74993,9.56995,2.29069,1.08175
-19.9598,0.894579,0.15648,3,7,0,20.3509,1.6071,9.44988,3.47651,1.03285
-19.0727,0.996278,0.15648,4,15,0,20.5104,0.537891,8.97075,3.23029,1.31795
-18.0694,0.99889,0.15648,4,15,0,19.6139,-0.192387,9.56116,3.118,0.632891
-18.0397,0.969966,0.15648,3,11,0,19.7295,-0.320454,10.2856,2.1114,0.306588
-19.4067,0.996724,0.15648,4,15,0,19.7609,-0.180686,8.53558,3.5434,0.550535
-18.7253,0.959528,0.15648,3,15,0,20.9478,0.294243,8.91242,3.2956,0.755357
-19.6719,0.962375,0.15648,4,15,0,20.6229,-0.664257,9.38206,1.99614,0.685039
-18.7803,1,0.15648,3,7,0,20.1016,-0.251629,9.45797,3.5876,0.49648
-18.3533,0.986433,0.15648,3,15,0,20.8662,-0.226298,10.5497,1.97293,0.358074
-19.7042,0.998905,0.15648,3,11,0,21.0674,0.0466264,11.7817,3.63091,0.259431
-22.0058,0.264611,0.15648,3,15,0,25.3251,-0.196255,10.0815,3.71533,0.0724968
-17.8432,0.2,0.15648,3,15,0,20.4956,-0.0302911,11.0017,2.3272,0.0852986
-17.8432,0.0437714,0.15648,2,3,0,19.0334,-0.0302911,11.0017,2.3272,0.0852986
-18.728,0.123855,0.15648,4,15,0,20.1359,0.103195,11.1705,3.35113,0.140806
-17.7907,0.515119,0.15648,3,11,0,22.4874,0.122579,10.0441,2.77497,0.941321
-18.3252,0.970417,0.15648,4,15,0,19.0331,0.378881,9.3222,2.88192,1.20333
-18.7389,0.999601,0.15648,4,15,0,19.3205,1.15149,8.92078,2.47911,0.84566
-27.5011,0.706997,0.15648,2,3,0,28.7442,1.47734,8.99469,1.65367,0.381492
-21.3972,1,0.15648,4,27,0,29.636,-1.7721,9.69287,4.00771,1.45327
-20.2535,0.998228,0.15648,3,15,0,22.8512,-1.2164,10.0227,1.91539,0.877033
-18.5459,0.965483,0.15648,2,7,0,23.8812,-0.676347,9.77279,2.63042,0.468551
-17.9494,0.998471,0.15648,3,15,0,19.7423,0.049551,9.03578,2.62726,0.568149
-19.6142,0.972423,0.15648,4,15,0,20.7801,0.173103,8.04973,2.80729,0.223856
-20.3045,0.801924,0.15648,4,15,0,22.7576,0.0255072,8.54781,4.51543,0.164242
-19.4807,0.984255,0.15648,2,7,0,20.9658,0.128785,8.45268,3.73473,0.158422
-18.2189,0.991337,0.15648,4,19,0,20.9409,-0.0400828,10.004,3.29008,0.700841
-19.4397,0.98456,0.15648,3,7,0,20.9197,1.11717,9.48549,2.59778,0.521568
-17.478,0.978319,0.15648,3,7,0,20.2639,0.362092,9.71865,2.54805,0.634921
-17.812,0.94007,0.15648,4,15,0,18.935,-0.331811,10.1249,2.60049,0.945811
-17.4196,0.749172,0.15648,3,15,0,18.7279,-0.0368424,10.6575,2.50999,0.34876
-17.8007,0.977554,0.15648,4,23,0,18.3646,0.237023,9.29947,2.542,0.214187
-19.6448,0.886421,0.15648,3,7,0,20.1055,-0.120466,8.90777,4.10966,0.257389
-18.7827,0.992454,0.15648,3,7,0,20.6132,0.420636,9.72795,3.5713,0.536537
-18.6965,0.936459,0.15648,3,7,0,21.5374,-0.236949,10.2184,1.93729,0.184276
-17.167,0.823154,0.15648,3,7,0,21.9038,0.046957,9.79335,2.88064,0.143153
-19.5211,0.493871,0.15648,3,7,0,21.4279,-0.0680995,10.099,4.21853,0.0975625
-17.9136,0.17837,0.15648,2,7,0,22.646,-0.0671274,9.71333,1.96516,0.233156
-20.2957,0.830382,0.15648,3,15,0,22.1381,-0.0796537,11.147,4.3338,0.481266
-20.7823,0.918874,0.15648,3,7,0,23.0578,-0.411353,11.488,1.96361,0.506189
-19.4251,0.996549,0.15648,2,7,0,23.6728,-0.75799,11.3412,2.38864,0.574445
-21.155,0.99572,0.15648,4,15,0,21.7988,-0.831095,12.3104,3.12357,1.31901
-20.0975,0.987423,0.15648,5,31,0,24.3135,-1.38262,9.48943,3.02333,1.97506
-20.1455,0.987379,0.15648,5,31,0,22.8731,-0.236132,12.058,2.97335,0.669755
-20.7623,0.948932,0.15648,3,7,0,21.2499,-0.238481,12.3335,3.03696,0.637407
-22.2598,0.964252,0.15648,4,31,0,24.4382,-1.05775,8.84859,3.0349,3.71311
-21.8844,0.980386,0.15648,3,7,0,23.9582,-1.27132,9.44313,2.73523,4.10859
-20.1439,0.995931,0.15648,4,15,0,22.9118,-0.875737,11.524,2.95994,0.504778
-22.0622,0.817836,0.15648,3,7,0,23.5322,-0.995864,11.2396,4.5725,0.631267
-19.9852,0.985627,0.15648,3,11,0,24.0829,-0.862256,10.9778,3.57644,0.593988
-20.4123,0.993501,0.15648,4,15,0,21.5297,-0.540404,11.2674,3.61335,1.71842
-19.5338,0.997544,0.15648,3,7,0,20.6681,-0.750536,10.7287,1.97667,1.40568
-20.8777,0.743126,0.15648,3,15,0,23.5513,-0.518645,10.1881,4.40892,0.379314
-20.3209,0.972735,0.15648,3,15,0,21.7437,0.32088,9.81486,4.12271,1.34346
-18.1678,0.98673,0.15648,3,7,0,20.2147,0.265387,10.0763,2.19879,1.27407
-22.2257,0.979775,0.15648,4,31,0,24.4356,3.84696,10.2553,2.8747,2.5297
-20.0672,0.99795,0.15648,4,23,0,22.8052,2.85025,8.48433,2.36444,2.27435
-19.7185,0.970688,0.15648,4,15,0,20.8807,2.01204,8.73041,2.15083,1.9507
-19.6073,0.985509,0.15648,4,15,0,20.3425,1.88193,9.77663,3.08035,1.21451
-19.8303,0.99695,0.15648,4,15,0,20.4012,1.82956,9.29979,2.14674,2.77883
-20.16,0.999687,0.15648,4,15,0,21.5257,2.53152,9.70496,2.79537,2.73643
-19.633,0.988112,0.15648,3,7,0,20.435,2.3588,9.34044,2.92838,1.55627
-20.1743,0.954479,0.15648,3,7,0,20.7,2.15371,9.30486,1.88693,1.50199
-20.2182,1,0.15648,3,7,0,21.0533,2.23288,9.38325,1.945,1.29072
-19.2964,1,0.15648,2,3,0,20.4753,2.0402,9.53284,2.85458,1.42958
-18.1747,0.9969,0.15648,4,31,0,19.7833,-0.323381,9.58989,2.18715,0.798293
-17.9687,0.979653,0.15648,3,15,0,19.7907,0.0561397,9.26378,2.28704,0.682816
-18.4695,0.894691,0.15648,3,15,0,20.2818,0.76294,10.0205,3.06407,0.669371
-19.6238,0.993458,0.15648,4,15,0,20.6578,0.826647,10.8393,2.12328,0.723711
-18.0247,1,0.15648,3,7,0,20.0578,0.521352,10.5008,2.70052,0.66575
-18.8259,0.968301,0.15648,3,15,0,21.566,-0.47922,9.17925,2.34565,0.955741
-19.3824,0.976409,0.15648,3,7,0,19.6238,-0.565334,8.99289,3.36691,0.898918
-17.9351,0.991227,0.15648,4,15,0,19.9858,0.323913,9.44526,2.16409,0.324769
-17.3229,0.890515,0.15648,3,11,0,19.597,-0.189505,10.2681,2.6009,0.278226
-19.8332,0.845593,0.15648,3,11,0,22.1234,0.215212,11.2431,2.93432,0.118081
-18.313,0.499428,0.15648,2,7,0,20.3804,0.0957667,11.1513,3.0462,0.149711
-19.2377,0.597777,0.15648,4,15,0,19.9079,0.125897,11.2347,2.55325,0.0825093
-17.775,0.964742,0.15648,3,7,0,19.2145,-0.00297807,11.0212,2.38449,0.107571
-20.7626,0.485957,0.15648,3,11,0,25.0071,-0.00617008,12.291,3.69546,0.479663
-22.7926,0.995461,0.15648,3,7,0,22.9238,-0.452236,12.9333,3.18458,0.30857
-23.0524,0.96741,0.15648,3,7,0,23.6401,-0.463269,12.8872,4.41981,0.328282
-24.4154,0.901455,0.15648,2,3,0,25.5171,-0.696996,12.9177,3.79671,0.286971
-21.5859,1,0.15648,3,7,0,24.4639,0.114841,12.6652,3.31361,0.524981
-22.3618,0.998072,0.15648,4,15,0,22.8517,-0.0864669,13.0937,3.56082,0.442124
-22.9274,0.94894,0.15648,3,7,0,24.6219,0.0674099,13.0708,4.87117,0.209925
-20.9025,0.64905,0.15648,3,9,1,25.2096,0.0410804,12.5372,3.2617,0.0795814
-20.9025,0.0959384,0.15648,2,3,0,22.3643,0.0410804,12.5372,3.2617,0.0795814
-20.9025,4.21466e-09,0.15648,2,3,0,26.995,0.0410804,12.5372,3.2617,0.0795814
-20.9025,2.29069e-14,0.15648,1,1,0,26.4453,0.0410804,12.5372,3.2617,0.0795814
-20.9025,0.124675,0.15648,2,7,0,21.6352,0.0410804,12.5372,3.2617,0.0795814
-20.1638,0.915708,0.15648,4,15,0,22.2599,0.0200014,12.1688,2.90706,0.274659
-21.4784,0.981272,0.15648,4,15,0,21.9878,-0.468453,12.5404,3.669,0.456372
-18.8174,1,0.15648,4,15,0,22.0979,-0.587658,10.8555,2.63667,1.53567
-18.5208,0.902592,0.15648,4,15,0,20.4753,-0.164281,9.10913,2.21194,0.164378
-17.9282,1,0.15648,2,3,0,18.5229,-0.0321725,9.09564,2.22091,0.162612
-20.2852,0.635528,0.15648,4,15,0,22.7882,-0.948009,11.4658,2.27533,1.77183
-20.4411,1,0.15648,4,15,0,21.5282,-1.33736,9.12025,3.41935,1.19083
-20.4624,0.985907,0.15648,4,31,0,22.359,-0.787134,8.39625,2.82919,0.821965
-18.899,0.912204,0.15648,4,15,0,22.0683,0.255115,9.95359,1.78191,0.413834
-19.9727,0.925214,0.15648,4,15,0,20.8287,0.357364,10.5228,4.1632,0.420504
-17.7912,0.970206,0.15648,3,11,0,20.4773,-0.0938678,9.96207,2.01437,0.414427
-19.0526,0.975005,0.15648,3,15,0,21.3774,-1.37486,10.2796,2.78703,1.30849
-19.0322,1,0.15648,4,15,0,19.2565,-1.42055,10.5928,2.46237,1.30697
-20.0586,0.969341,0.15648,3,7,0,20.9857,-1.6177,10.8293,2.36915,0.832166
-19.7096,0.961248,0.15648,4,23,0,21.629,1.67132,9.54191,3.13413,0.934178
-18.2928,0.999605,0.15648,4,23,0,21.7163,-0.116894,10.7448,2.44684,1.12241
-17.9999,0.978775,0.15648,4,15,0,20.2887,0.752644,9.73645,2.34058,1.14948
-18.4029,0.974858,0.15648,4,15,0,18.7314,0.425398,9.81158,2.89973,1.43871
-19.3349,0.997664,0.15648,3,15,0,20.1492,1.01406,9.16743,2.16267,2.15051
-19.8755,0.945981,0.15648,3,11,0,21.3726,1.26945,8.78305,3.32402,1.9434
-19.6827,0.991301,0.15648,5,31,0,20.5452,1.45883,8.97765,3.14619,2.14016
-19.576,0.990968,0.15648,3,15,0,20.5426,1.12207,9.05786,3.10487,2.15992
-17.5355,0.999514,0.15648,4,15,0,19.8068,0.332566,9.77545,2.28036,0.655076
-17.2076,0.999437,0.15648,4,31,0,17.6479,-0.140895,9.99501,2.33119,0.249098
-18.4586,0.871441,0.15648,4,23,0,19.0332,-0.0965401,10.1118,1.89924,0.0898288
-17.387,0.327138,0.15648,2,7,0,21.7123,0.0586581,10.281,3.00324,0.162975
-17.4693,0.853598,0.15648,3,11,0,18.169,0.0647778,9.76417,2.10071,0.0935939
-17.8053,0.797044,0.15648,4,15,0,18.7216,0.0526091,9.21549,3.02295,0.383097
-17.9038,0.994001,0.15648,3,7,0,18.2485,0.0393157,9.08611,2.38182,0.45848
-19.634,0.875914,0.15648,4,25,1,20.2696,0.862954,8.43797,2.50642,1.60561
-20.2546,0.93458,0.15648,5,31,0,21.6481,1.59194,10.3324,2.57318,0.733607
-19.9865,0.93764,0.15648,4,15,0,21.8577,0.513551,8.6057,3.27667,1.86742
-17.4549,0.992651,0.15648,4,15,0,20.4404,-0.0131182,10.6374,2.2381,0.198825
-18.3987,0.748224,0.15648,4,19,0,19.4715,0.0188022,10.6644,3.46878,0.368144
-21.4477,0.917049,0.15648,4,31,0,22.7548,0.173475,8.91965,5.02409,0.172108
-17.6721,0.987987,0.15648,3,7,0,21.1905,0.116974,9.28563,2.29888,0.145483
-17.1866,0.857374,0.15648,4,15,0,18.7527,0.0787454,9.50079,2.65838,0.164944
-18.1694,0.841462,0.15648,4,23,0,19.3881,-0.136162,10.6415,2.86119,0.963188
-18.931,0.951892,0.15648,4,15,0,20.0017,0.84267,10.7077,2.33859,0.71861
-19.5039,1,0.15648,3,7,0,19.911,0.823888,11.117,3.01131,0.75354
-18.3399,0.986499,0.15648,3,7,0,19.7782,0.385052,10.868,2.54204,0.76847
-19.9414,0.877253,0.15648,3,7,0,20.5213,0.359397,11.1202,3.93018,0.551947
-18.6811,0.964058,0.15648,4,15,0,21.8156,-0.557901,10.0297,2.60588,1.75874
-19.1625,0.983049,0.15648,3,7,0,20.4206,-1.45503,10.2686,2.5511,1.04518
-19.0629,0.992262,0.15648,3,7,0,19.3094,-1.31935,10.2458,2.85141,1.05884
-23.5207,0.962313,0.15648,4,31,0,24.2101,-3.84754,11.9235,3.78973,3.58429
-20.5642,0.962864,0.15648,4,31,0,29.2318,-2.59514,10.9565,2.93824,2.03105
-19.3816,0.998765,0.15648,4,31,0,21.5796,-1.19516,9.63806,2.98363,1.42799
-20.8194,0.99807,0.15648,4,23,0,23.1686,-2.71335,11.2774,2.55077,1.60105
-23.2733,0.917028,0.15648,4,15,0,24.2222,-2.40782,12.7914,2.62926,2.2606
-21.5348,0.96041,0.15648,4,15,0,25.2566,-2.89331,11.0192,3.51777,1.95143
-20.4484,0.996754,0.15648,3,15,0,23.6548,-2.51643,10.4775,2.57664,1.68074
-20.0971,0.984695,0.15648,3,7,0,20.6263,-2.26579,10.5994,2.79638,1.84577
-19.4436,0.979586,0.15648,3,15,0,21.1683,-0.988424,10.3236,2.93617,2.12879
-20.4332,0.99017,0.15648,3,7,0,21.0646,-1.63928,10.2802,2.67132,0.740938
-19.7508,0.998847,0.15648,4,31,0,22.3872,2.50663,8.95699,2.25421,1.43745
-18.9042,0.917584,0.15648,4,23,0,22.8348,1.35946,9.63796,2.9971,1.00826
-19.9584,0.969437,0.15648,4,15,0,22.0214,2.00281,9.43031,2.23871,3.02905
-18.0595,0.999358,0.15648,3,15,0,21.3463,0.707876,9.53641,2.76378,1.04986
-18.9439,0.9843,0.15648,3,11,0,20.6119,-0.598615,10.2483,2.24307,1.88362
-20.0784,0.963719,0.15648,4,31,0,22.2973,-0.450961,11.7819,2.58413,0.342304
-19.9592,0.860644,0.15648,4,31,0,23.0204,-0.451843,11.1885,3.48024,1.52506
-18.9588,0.999361,0.15648,4,15,0,20.7001,-1.0127,9.54209,2.55128,0.959769
-20.3419,0.878525,0.15648,3,7,0,21.772,-1.21533,9.54605,2.10529,0.788325
-22.7528,0.993473,0.15648,4,15,0,24.4575,-2.92151,12.5259,3.6232,2.14644
-24.7332,0.689858,0.15648,3,7,0,29.1477,-3.04412,12.7174,2.20126,2.7448
-23.708,0.98753,0.15648,4,31,0,26.2694,-4.13848,9.87144,3.42155,3.21733
-23.6709,0.978078,0.15648,3,7,0,24.546,-4.41756,10.1137,3.10096,3.21537
-23.1379,0.950456,0.15648,4,15,0,24.8642,-3.68766,12.1702,2.30526,2.88552
-24.2137,0.960286,0.15648,3,7,0,28.3918,-3.35627,12.9436,3.77653,1.54979
-22.0617,0.924657,0.15648,4,23,0,27.0923,-1.01636,9.72222,1.75259,2.23884
-20.3853,1,0.15648,3,15,0,24.1394,-0.315001,10.4941,3.44764,2.48399
-18.4323,0.99659,0.15648,3,15,0,22.1689,0.149309,10.487,2.5684,1.49731
-18.27,0.973821,0.15648,3,13,0,19.9395,-0.560637,10.0506,2.54681,0.392339
-17.7829,0.953955,0.15648,2,7,0,20.5973,-0.243735,10.0488,2.18708,0.229339
-22.5101,0.589461,0.15648,2,7,0,24.6125,-0.300698,9.82638,5.54008,0.257104
-22.8859,0.920603,0.15648,3,11,0,25.0358,-0.215858,9.3748,1.51635,0.711899
-17.7309,0.938412,0.15648,4,15,0,24.6161,-0.0707311,10.7853,2.2464,0.119609
-19.3438,0.449051,0.15648,4,31,0,21.4803,-0.706923,11.2741,2.74749,1.5116
-19.1771,0.981584,0.15648,4,15,0,20.3987,-1.16836,9.76337,2.37627,1.42644
-19.5984,0.963286,0.15648,3,7,0,19.7344,-1.21825,9.80482,2.14335,1.38624
-20.7459,0.999402,0.15648,3,15,0,25.1754,-1.75252,10.9691,2.95796,3.04121
-19.8526,0.982687,0.15648,3,15,0,22.552,-0.856722,10.0042,2.077,2.25147
-20.1982,0.984818,0.15648,4,15,0,21.7904,-1.11621,10.1674,2.35286,0.489464
-18.5653,1,0.15648,3,7,0,20.5715,0.377985,10.7706,2.72292,1.19043
-18.8955,0.979674,0.15648,3,15,0,20.8421,-0.184556,10.6751,2.1632,1.4845
-19.0741,0.929991,0.15648,3,15,0,22.1297,0.444995,10.544,3.39825,1.10798
-20.7307,0.927301,0.15648,5,31,0,22.509,1.70968,8.42885,2.11789,0.898763
-20.7427,0.995549,0.15648,4,15,0,21.8655,0.787216,8.89094,2.0689,2.82668
-21.5896,0.969188,0.15648,3,15,0,26.1559,0.961336,10.3013,2.8436,4.49495
-18.7581,0.99427,0.15648,3,7,0,21.9882,1.04144,10.1546,2.09298,0.948874
-18.3956,0.999825,0.15648,4,31,0,19.795,0.677149,8.94038,2.82494,0.843215
-17.5038,0.998916,0.15648,4,15,0,18.5496,0.0818171,9.50794,2.78999,0.511167
-18.2647,0.716754,0.15648,3,15,0,21.9101,0.671519,9.94062,2.33256,1.48907
-20.0901,0.98665,0.15648,3,7,0,20.4774,0.952666,11.0813,2.7459,1.90358
-19.8962,0.99054,0.15648,5,31,0,22.5368,-0.188168,12.0412,3.06441,0.364835
-18.5293,0.915424,0.15648,4,15,0,21.4508,0.15527,10.8631,3.30312,0.17256
-18.133,0.854808,0.15648,2,7,0,21.0606,0.310038,10.4659,2.93491,0.266116
-19.455,0.909894,0.15648,2,7,0,20.6205,-0.264988,10.3044,3.53096,0.163491
-17.6561,0.890052,0.15648,4,15,0,20.9727,0.523216,9.8053,2.32456,0.596071
-18.1132,0.977459,0.15648,4,15,0,18.8405,0.190815,10.4428,2.21026,0.991948
-18.8881,0.938674,0.15648,3,15,0,20.6407,0.490641,10.6434,2.65481,1.66861
-18.7,0.997903,0.15648,4,23,0,19.8624,1.39576,9.19164,2.33753,0.983801
-21.1158,0.935317,0.15648,4,15,0,21.5464,0.547698,9.13923,2.3539,4.03685
-19.8898,0.973682,0.15648,4,15,0,22.4544,1.56585,10.313,2.11544,0.978946
-19.3536,0.934574,0.15648,4,31,0,21.5346,-0.858949,9.87225,2.04911,0.599478
-18.5289,1,0.15648,3,7,0,19.4546,-0.403314,10.0325,3.23779,0.951617
-19.1534,0.934686,0.15648,3,15,0,21.4338,-0.29003,10.3267,3.81585,0.513498
-20.9069,0.812717,0.15648,3,11,0,23.8589,-0.93332,9.45818,2.27747,3.0773
-22.8275,0.996003,0.15648,4,15,0,23.6813,-1.84416,8.70589,2.75302,0.858776
-20.4754,0.986845,0.15648,4,15,0,24.0067,-0.0545062,8.58596,2.47886,2.09044
-19.5227,0.983939,0.15648,4,15,0,21.1115,-0.191853,8.7193,3.42656,1.04419
-20.0117,0.95278,0.15648,3,7,0,21.4571,-0.631699,8.62333,2.97836,1.36053
-19.6858,0.983289,0.15648,4,31,0,21.6523,-1.0863,11.5082,3.01217,1.10591
-19.7513,0.997319,0.15648,4,31,0,20.3978,-1.47861,9.64567,2.47156,1.61892
-19.8035,0.882744,0.15648,4,15,0,21.7549,-0.236974,9.47767,1.86572,1.24791
-19.7497,0.999553,0.15648,4,15,0,21.0159,-0.074359,10.0145,3.45154,1.96678
-18.0845,0.493664,0.15648,4,31,0,20.6367,-0.376704,9.97171,2.0788,0.443553
-17.7393,0.972285,0.15648,4,19,0,19.1274,0.466125,9.58299,2.7485,0.731847
-18.4224,0.994344,0.15648,3,15,0,19.3579,1.09055,9.62461,2.14132,1.05022
-18.0352,0.968765,0.15648,4,15,0,19.1895,0.761193,9.31135,2.57797,0.953537
-17.4966,0.995965,0.15648,4,15,0,18.2406,0.0292292,10.2411,2.59348,0.712845
-17.9513,0.957784,0.15648,4,23,0,18.9288,0.120854,8.95802,2.3926,0.244919
-19.1988,0.721665,0.15648,3,7,0,21.521,0.289931,8.94336,3.44981,0.216393
-17.8155,1,0.15648,2,3,0,19.3194,0.164428,9.07258,2.41461,0.244262
-18.3422,0.961596,0.15648,2,3,0,18.4821,0.299682,9.07635,2.34273,0.239769
-17.9521,0.989062,0.15648,2,7,0,19.3616,0.394994,9.32559,2.68653,0.334773
-17.3543,0.953311,0.15648,3,7,0,21.8818,0.102046,9.47608,2.51329,0.446491
-18.7288,0.983928,0.15648,4,15,0,19.1178,0.155667,8.84737,3.00198,1.00496
-20.0084,0.973208,0.15648,4,23,0,24.6066,-0.970076,11.7918,2.9659,0.932024
-17.9944,0.976032,0.15648,5,31,0,22.2159,0.651096,9.47754,2.82392,0.771429
-18.2706,0.91944,0.15648,2,7,0,19.561,0.39782,9.58071,1.97736,0.57181
-19.7719,0.918965,0.15648,3,15,0,23.0516,0.528129,10.6988,3.38428,0.308054
-21.2646,0.969952,0.15648,4,15,0,24.936,-0.484196,12.5208,3.26756,0.760322
-21.2624,0.821095,0.15648,2,3,0,24.0179,-0.291806,12.5596,3.1396,0.59435
-21.3059,0.963959,0.15648,4,15,0,24.7928,-0.535445,12.3854,2.83249,0.446898
-17.9848,0.984014,0.15648,4,15,0,22.6318,0.232149,10.3003,2.1747,0.917244
-19.3279,0.996562,0.15648,4,15,0,19.7159,0.997222,10.0456,2.8921,0.519096
-19.0895,0.995064,0.15648,3,15,0,21.6312,1.16604,10.156,2.78252,0.682974
-20.695,0.981305,0.15648,4,15,0,21.1666,-0.922379,8.77028,3.54002,0.601347
-18.947,1,0.15648,4,15,0,20.9125,1.29535,10.0232,2.32798,0.78372
-18.728,0.953964,0.15648,4,15,0,20.4973,-0.760578,9.59515,2.39309,0.585823
-19.6053,0.996872,0.15648,4,15,0,20.2878,-0.210273,9.62172,2.31165,2.58874
-18.6031,0.843031,0.15648,3,15,0,20.2808,-0.244887,9.66435,2.98881,1.38723
-18.4608,0.899686,0.15648,4,27,0,19.006,-0.398601,10.2196,2.20902,1.42051
-18.0394,0.998887,0.15648,4,15,0,19.2299,-0.569011,10.3056,2.65789,0.972603
-24.2047,0.635744,0.15648,2,7,0,26.2205,-0.275525,10.2987,6.74719,0.432127
-18.9104,1,0.15648,2,3,0,24.2548,-0.0997523,10.3115,3.75864,0.524464
-18.7855,0.972026,0.15648,2,7,0,19.9114,0.0991364,10.5262,3.6686,0.4711
-20.1081,0.986021,0.15648,3,7,0,21.2113,-0.726007,9.68818,1.91904,0.454153
-18.6347,0.958399,0.15648,3,15,0,21.0866,-0.682115,9.58547,2.62041,0.492006
-18.268,0.989985,0.15648,3,15,0,19.323,0.468614,10.2427,2.61667,1.41315
-19.2831,0.997879,0.15648,4,31,0,19.7358,2.11985,8.94521,2.53064,1.33778
-19.1632,0.987044,0.15648,4,15,0,19.9897,1.44222,8.86729,2.53666,2.00057
-20.3671,0.913863,0.15648,3,15,0,23.7931,0.808672,8.48929,2.07086,1.3404
-18.4575,0.995724,0.15648,4,19,0,20.8801,0.0514085,11.4209,2.82626,0.13188
-17.7299,0.95739,0.15648,3,15,0,20.808,0.0230827,9.25775,3.18019,0.132218
-18.9533,0.478984,0.15648,2,7,0,20.8657,0.23563,9.31353,3.41837,0.170321
-18.5051,0.985002,0.15648,3,15,0,20.0679,-0.331285,9.62885,1.99845,0.42753
-19.2713,0.958934,0.15648,3,11,0,20.7481,0.135486,8.98053,3.84552,0.515861
-17.6828,0.988267,0.15648,3,7,0,19.4591,0.154926,9.11315,2.628,0.383597
-17.8068,0.985737,0.15648,3,15,0,19.1637,-0.0795977,10.9936,2.44985,0.185518
-18.0998,0.595265,0.15648,2,5,0,19.8259,-0.0181908,11.1533,3.09486,0.110353
-18.9504,0.322591,0.15648,2,5,0,22.7581,-0.172216,11.1508,2.21281,0.15081
-21.4469,0.993834,0.15648,5,31,0,22.7955,-0.0594228,7.34178,4.17058,0.451153
-19.2312,1,0.15648,4,15,0,22.7173,0.845038,10.6737,2.16981,1.23718
-23.2541,0.85635,0.15648,4,31,0,24.0569,-2.34103,9.35065,2.1574,1.23158
-20.1704,0.96417,0.15648,4,15,0,28.6523,0.299056,9.42096,1.98038,2.5011
-20.3159,0.955107,0.15648,3,11,0,22.9771,1.26509,8.67149,3.72811,1.57393
-19.6772,0.977352,0.15648,4,27,0,21.4018,0.693434,8.99735,3.76798,0.998977
-19.9403,0.800641,0.15648,4,31,0,20.8055,0.942741,10.2316,3.62547,1.62915
-20.1287,0.990449,0.15648,4,31,0,21.6935,1.64753,8.4896,3.45216,1.28016
-19.9007,0.980639,0.15648,5,31,0,21.5243,1.60935,9.74684,1.85644,1.27877
-18.8399,1,0.15648,3,7,0,20.1101,1.14581,9.71361,2.24354,1.98154
-19.8443,0.964051,0.15648,3,7,0,20.0039,1.24315,10.0122,3.06098,2.54275
-23.6448,0.914965,0.15648,5,31,0,26.979,4.54175,7.52868,4.14288,2.19096
-23.3668,0.98945,0.15648,5,31,0,26.9649,6.15358,8.83808,2.97414,3.23479
