# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b5.json
# init = 2 (Default)
# random
#   seed = 4207672239 (Default)
# output
#   file = ./regression_normal/output_b5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
# Adaptation terminated
# Step size = 0.194889
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1
-24.5699,0.930182,0.194889,5,47,0,26.1263,1.81934,16.7713,2.7759,1.58341
-24.496,1,0.194889,4,15,0,25.6853,1.70295,17.2324,3.53675,1.16645
-25.1908,0.890956,0.194889,4,31,0,26.4212,1.98791,13.524,4.80976,1.08964
-24.1652,0.944425,0.194889,4,15,0,26.8034,1.32225,14.464,3.93522,2.45207
-27.912,0.812548,0.194889,4,23,0,32.1898,6.06773,13.5036,3.04223,1.51249
-24.1224,1,0.194889,4,31,0,29.6482,1.53172,14.2281,4.3639,1.91758
-24.2483,0.957698,0.194889,4,31,0,26.2831,-0.674602,17.2436,4.72086,0.703146
-23.8989,0.997877,0.194889,4,15,0,25.285,-0.164517,16.0212,3.03732,1.44539
-23.8963,0.832567,0.194889,3,15,0,25.0164,-0.274894,16.4526,4.88871,0.87489
-24.4433,0.990002,0.194889,3,7,0,25.2694,0.020108,16.6087,4.00475,2.38952
-23.5344,0.936564,0.194889,4,23,0,26.6714,2.69,14.6721,2.81722,3.03307
-23.4227,0.99783,0.194889,5,47,0,24.4518,4.93903,13.541,2.47517,3.93392
-24.0027,0.987187,0.194889,5,55,0,25.0559,2.36847,14.3297,3.69019,3.13147
-23.339,0.995968,0.194889,5,47,0,25.2733,-0.1452,17.6502,4.34444,0.406183
-26.009,0.946587,0.194889,3,15,0,26.4995,0.0725218,19.2569,5.6721,0.445962
-27.1709,0.910663,0.194889,3,7,0,28.4019,0.501296,19.5342,4.08091,0.342734
-27.6531,0.902622,0.194889,2,3,0,29.0062,0.54579,19.8147,4.65255,0.351955
-23.856,0.988494,0.194889,4,15,0,29.1684,0.517798,17.1079,3.64003,0.294908
-23.6307,0.896249,0.194889,2,3,0,25.054,0.0554378,17.0157,5.09178,0.366562
-23.3779,0.968588,0.194889,2,3,0,24.4351,-0.0745073,16.6589,2.77385,0.500623
-22.9797,0.977936,0.194889,4,31,0,26.0047,0.911928,15.5747,2.99993,0.715668
-23.851,0.689025,0.194889,2,3,0,25.248,1.05237,15.6612,4.34712,0.617314
-24.476,0.922577,0.194889,4,17,0,25.9973,0.876314,16.8004,2.63044,1.4704
-24.1978,1,0.194889,4,15,0,24.6277,0.931233,16.8626,4.83338,0.92572
-23.497,0.973191,0.194889,4,15,0,24.7856,-0.124949,14.7657,3.68608,0.57869
-23.0656,0.936524,0.194889,3,15,0,26.3776,-0.359226,16.0576,4.05668,0.472395
-22.8292,0.934889,0.194889,3,11,0,25.8526,-0.165154,16.2754,3.99785,0.68844
-25.7557,0.993058,0.194889,4,15,0,26.0639,-1.54712,18.4604,3.61467,1.73001
-25.0419,0.996733,0.194889,4,15,0,26.2849,-1.261,17.9042,3.6726,0.831956
-28.9972,0.930007,0.194889,5,31,0,31.4534,2.35829,12.2937,4.3512,0.721131
-24.5886,0.993633,0.194889,4,31,0,30.3334,2.70715,16.1848,3.05275,3.12554
-25.9936,0.826086,0.194889,5,39,0,27.3981,6.58633,13.598,4.2375,5.01432
-23.9241,0.956643,0.194889,2,3,0,27.3132,6.34831,13.7376,3.11227,3.0052
-24.1598,0.974216,0.194889,5,43,0,25.0631,9.8727,11.4092,2.39369,5.39699
-23.983,0.949502,0.194889,4,27,0,25.0318,7.08684,11.2008,2.34186,3.39181
-25.1525,0.875004,0.194889,5,63,0,27.1294,4.02064,14.4092,3.00544,5.6956
-23.8365,0.91008,0.194889,2,7,0,27.0788,3.81872,14.2746,2.28609,2.72863
-23.8656,1,0.194889,3,7,0,24.1087,4.11055,14.6858,3.77944,2.38776
-24.6827,0.921392,0.194889,3,15,0,26.7184,3.13154,12.5302,3.79549,2.22849
-25.2302,0.913346,0.194889,5,39,0,26.6236,6.51777,13.9657,3.96832,3.52465
-24.7441,0.999235,0.194889,3,7,0,25.918,6.75904,13.7235,2.28947,3.29703
-25.5884,0.632861,0.194889,4,27,0,28.9631,6.88704,12.4008,4.39386,4.52059
-25.3636,0.902634,0.194889,5,43,0,29.7519,0.537335,16.0449,2.28344,0.92358
-23.3741,1,0.194889,3,11,0,26.7661,1.26468,15.7478,4.21756,0.980483
-23.1097,0.995552,0.194889,4,15,0,23.5967,1.35749,15.838,3.82496,0.98602
-24.3628,0.997478,0.194889,4,15,0,24.6143,-0.935529,16.9055,3.32849,0.656916
-25.6132,0.939379,0.194889,4,15,0,27.1972,2.36818,17.4065,4.00341,2.14482
-25.2714,0.884128,0.194889,4,31,0,26.7602,0.745194,13.0321,3.99095,0.859592
-22.6593,0.466929,0.194889,4,31,0,28.1636,0.0637698,17.3987,3.42607,0.117243
-23.5259,0.239541,0.194889,2,3,0,23.9511,0.109628,17.3728,2.97577,0.104544
-22.2641,0.888893,0.194889,3,9,0,24.1859,0.0818253,16.2276,4.01053,0.178649
-22.3485,0.740266,0.194889,3,7,0,23.8596,-0.0718235,15.8727,3.87388,0.257295
-22.9426,0.973264,0.194889,4,23,0,23.0465,-0.00553744,17.4153,3.40809,0.517295
-23.2488,0.815069,0.194889,4,17,0,24.4155,0.00548835,17.4844,4.45608,0.41951
-24.9567,0.7693,0.194889,3,15,0,27.365,-0.32774,17.5819,2.65692,0.4309
-23.6604,1,0.194889,3,7,0,24.8034,-0.421511,17.4982,3.21185,0.458717
-23.9923,1,0.194889,3,7,0,24.4399,-0.418591,17.8976,4.4002,0.457136
-26.4161,0.928791,0.194889,5,47,0,27.2838,2.84816,12.9469,3.90481,0.99786
-25.09,0.967713,0.194889,5,31,0,30.5102,-0.17019,16.5738,4.7916,2.24771
-23.776,0.94635,0.194889,2,7,0,27.5849,0.232865,16.7121,4.74925,1.04383
-22.7671,0.986877,0.194889,3,15,0,24.9474,0.324863,16.6163,3.95105,0.77836
-22.7536,0.781675,0.194889,4,23,0,23.0973,0.246606,16.9038,3.15414,0.553502
-23.746,0.874348,0.194889,2,7,0,24.2115,0.0491219,16.9068,2.68439,0.562366
-24.6296,0.913053,0.194889,3,15,0,26.0335,0.231183,16.3575,3.25609,0.0988935
-24.6296,0.000152249,0.194889,1,1,0,25.6117,0.231183,16.3575,3.25609,0.0988935
-22.6605,0.654502,0.194889,4,27,0,23.3519,0.0579828,15.9208,4.36911,0.3552
-22.4248,0.992825,0.194889,3,15,0,23.0491,0.072496,16.5609,4.05975,0.342984
-23.6891,0.68145,0.194889,3,15,0,26.8721,0.377513,14.5641,3.55594,1.12635
-23.5593,0.854279,0.194889,2,3,0,24.7219,0.430908,14.74,4.44233,0.918841
-24.2085,0.988286,0.194889,4,15,0,24.9456,-0.039273,13.9233,3.73925,0.242998
-25.0196,0.381419,0.194889,3,15,0,29.4696,0.497207,14.9586,5.76696,0.401071
-23.3218,0.994515,0.194889,2,7,0,26.7614,0.611417,15.2176,4.31931,0.494109
-24.2052,0.929108,0.194889,2,7,0,26.0056,-0.28282,15.3378,3.22757,1.31334
-25.8199,0.756979,0.194889,4,23,0,28.4885,0.0764377,14.0466,5.78632,1.35165
-23.0856,0.932249,0.194889,4,31,0,26.6363,0.205669,16.2483,4.69908,0.326204
-24.9825,0.904863,0.194889,5,31,0,28.0979,-0.479093,18.6167,4.71926,0.467358
-25.959,0.933574,0.194889,4,15,0,27.4738,-0.452081,19.219,3.57805,0.795862
-24.5179,0.506044,0.194889,3,11,0,29.5163,0.197431,17.7353,2.81806,0.19853
-24.3065,0.87569,0.194889,4,15,0,27.1283,-0.431416,16.6682,5.0227,0.35226
-22.6068,0.975602,0.194889,3,7,0,25.4621,0.169737,17.0311,3.42422,0.497294
-23.3564,0.951283,0.194889,3,7,0,23.6046,-0.483541,17.1591,3.69671,0.853874
-26.2435,0.846697,0.194889,4,31,0,27.6135,-0.232474,14.1939,3.06921,0.172761
-24.587,0.969162,0.194889,4,15,0,26.6693,0.670608,14.384,2.85764,0.924182
-23.6896,0.902224,0.194889,4,23,0,25.0073,0.303682,14.2674,4.44627,0.49909
-25.034,0.920759,0.194889,4,15,0,25.7707,0.838026,13.6415,5.26342,1.01194
-23.9109,0.987164,0.194889,4,15,0,26.0649,1.41394,14.7735,4.18696,2.15025
-23.4104,0.99739,0.194889,5,39,0,25.0106,-0.363104,16.1588,3.07676,0.722688
-22.9773,0.934924,0.194889,4,15,0,25.5527,0.393083,15.4167,4.03578,0.970235
-23.4314,0.990573,0.194889,5,47,0,24.3672,4.02175,13.2307,2.68981,2.25533
-26.9424,0.882714,0.194889,4,31,0,31.2348,10.2006,10.8752,2.75949,2.63221
-26.75,1,0.194889,3,7,0,27.2188,9.64914,11.0171,2.03305,9.15682
-23.5844,0.993504,0.194889,2,7,0,28.733,9.17928,10.3443,2.72618,4.32327
-24.7372,0.946036,0.194889,4,15,0,25.2536,8.81108,9.85677,3.28281,4.46358
-25.7766,0.997151,0.194889,4,15,0,26.3987,7.94512,9.57655,3.11176,3.66479
-27.8482,0.853801,0.194889,2,3,0,28.1264,7.61833,9.59511,3.63012,6.97405
-26.6724,0.992877,0.194889,2,7,0,29.8252,7.74736,9.99289,3.34792,6.70378
-23.7631,0.978748,0.194889,3,7,0,27.0331,7.73112,11.3074,2.55233,2.8839
-24.673,0.780598,0.194889,4,27,0,28.0502,6.52025,13.6748,3.40223,2.6175
-25.8289,0.933211,0.194889,2,3,0,26.0122,6.44803,13.6671,3.70873,2.19813
-25.3828,0.983068,0.194889,5,39,0,28.1146,9.38071,9.94551,3.29455,6.53138
-25.0285,0.982929,0.194889,5,47,0,28.332,6.4204,13.7698,2.36569,2.38444
-24.9385,0.990034,0.194889,4,15,0,25.7889,6.00712,12.7555,2.19196,6.00481
-25.7856,0.922276,0.194889,4,15,0,27.7311,4.02742,12.9026,2.82779,5.69035
-24.9226,0.991433,0.194889,5,63,0,28.1848,8.70206,12.1044,2.66832,6.76407
-24.4395,0.975155,0.194889,5,47,0,26.0205,3.73939,15.1831,3.38825,1.55557
-24.1294,0.878917,0.194889,5,39,0,26.3364,6.33627,11.5953,2.435,4.27826
-23.7691,0.881531,0.194889,3,7,0,27.2437,6.62217,11.6602,2.29076,3.32968
-23.9494,0.964648,0.194889,5,63,0,26.063,5.55174,13.6708,2.35237,2.27258
-23.3581,0.999619,0.194889,4,15,0,24.0298,5.633,13.4198,3.204,3.7213
-24.3755,0.952749,0.194889,5,39,0,26.422,11.2724,9.91101,2.778,4.26376
-23.6459,0.990509,0.194889,4,23,0,24.8125,10.5485,10.2934,2.46953,5.01462
-28.1958,0.652984,0.194889,5,55,0,33.0982,5.76454,10.9971,3.35574,1.61463
-27.4036,1,0.194889,3,7,0,28.5291,5.84986,10.9187,3.07205,1.79209
-23.3871,0.966137,0.194889,3,15,0,28.2034,5.97693,12.013,2.99978,3.42686
-23.096,0.946728,0.194889,5,39,0,24.5126,7.18722,12.0542,2.51572,3.11059
-23.3636,0.996386,0.194889,4,15,0,23.6864,7.96959,12.3886,2.57069,4.16939
-25.2228,0.958584,0.194889,4,15,0,25.437,8.84075,12.6936,3.38301,4.1624
-27.1974,0.962248,0.194889,4,31,0,29.369,4.02673,11.2842,2.92069,2.49348
-27.3778,1,0.194889,3,7,0,28.5071,4.43292,10.9893,3.01353,3.52667
-24.3516,0.77251,0.194889,3,15,0,28.9464,5.38269,12.1188,2.3771,2.57985
-24.6495,0.975448,0.194889,6,71,0,25.4864,3.38034,15.5979,4.15711,2.85294
-23.7568,0.979513,0.194889,5,63,0,26.3119,-0.489386,16.3482,3.02044,0.465528
-25.583,0.993376,0.194889,4,15,0,26.2569,1.20491,16.366,2.91306,0.451788
-25.7434,1,0.194889,3,15,0,26.4933,-1.20513,15.1591,3.6071,1.09287
-27.0226,0.829954,0.194889,3,7,0,27.0788,-1.29502,15.1414,3.14146,1.06454
-25.201,1,0.194889,4,31,0,27.2805,2.38715,16.3848,2.85773,3.37883
-23.6643,0.813043,0.194889,4,23,0,27.4143,1.52457,16.5786,3.7811,1.01368
-23.2187,0.999785,0.194889,3,15,0,24.5171,0.275698,15.0615,4.07975,0.95405
-23.1905,0.85016,0.194889,4,23,0,26.7924,0.118083,17.4283,4.15783,0.625644
-22.5504,0.916912,0.194889,4,15,0,23.679,-0.00989316,17.026,4.20923,0.183149
-23.3812,0.930777,0.194889,5,35,0,23.9965,1.20008,14.8,2.92907,1.24249
-23.964,0.833283,0.194889,4,29,1,25.4499,1.99888,14.357,3.51029,0.946781
-25.7822,0.864764,0.194889,3,7,0,27.2433,1.65999,15.3691,2.87469,4.81274
-23.7792,1,0.194889,3,7,0,25.9665,1.86636,15.7264,3.72839,2.64855
-24.433,0.992912,0.194889,2,7,0,25.1798,1.42074,15.6556,3.2643,3.47066
-28.0733,0.618619,0.194889,3,7,0,30.2585,2.0557,15.4836,5.74662,4.61792
-23.5535,0.995234,0.194889,2,7,0,28.0405,2.43318,15.4631,3.20385,2.87501
-24.5566,0.976214,0.194889,4,23,0,26.3054,-1.26807,16.9953,3.85688,1.01034
-26.3672,0.879606,0.194889,4,15,0,27.7783,-0.576917,18.0101,4.91975,2.69431
-22.7876,0.956396,0.194889,4,15,0,27.517,0.364869,15.5507,3.82771,0.310749
-22.4585,0.667338,0.194889,2,7,0,24.3812,-0.078845,15.5307,3.79157,0.162205
-23.2984,0.85052,0.194889,4,31,0,24.087,0.444423,15.0499,3.15736,0.367296
-23.3109,0.991545,0.194889,2,7,0,24.262,0.248274,14.76,4.39707,0.282274
-24.236,0.656476,0.194889,3,7,0,27.0548,0.303383,14.8237,3.14716,0.184871
-26.6114,0.472339,0.194889,4,23,0,30.4427,-0.231049,15.8087,6.38238,0.125587
-24.8665,1,0.194889,2,3,0,26.6385,0.263718,15.7138,2.56296,0.160878
-22.6185,0.502206,0.194889,2,7,0,25.2305,0.195142,15.6662,3.19015,0.219575
-22.5188,0.611717,0.194889,3,9,1,26.0114,0.211753,15.4627,3.34525,0.350843
-23.276,0.975073,0.194889,4,23,0,23.4988,0.430883,15.1668,4.04257,1.20474
-23.8595,0.996014,0.194889,4,27,0,24.3223,1.34177,14.218,4.13616,0.906297
-24.2477,0.978491,0.194889,4,23,0,25.2986,2.29055,14.0653,4.05767,2.82331
-23.4344,0.931602,0.194889,2,7,0,25.9243,2.77381,14.4437,3.36408,1.37897
-23.504,0.981871,0.194889,3,15,0,24.231,2.21962,15.2904,3.57687,2.65641
-24.7174,0.935891,0.194889,3,7,0,25.5944,2.0953,14.4988,4.2516,0.934281
-24.485,0.954302,0.194889,2,3,0,25.8287,2.01058,14.6897,4.39024,0.991847
-24.6615,0.979498,0.194889,4,31,0,27.3253,1.62613,14.0131,3.41594,0.741616
-25.2128,0.971107,0.194889,4,31,0,30.5421,3.95597,12.8394,3.48739,4.87002
-25.158,0.996545,0.194889,4,31,0,26.646,2.64499,16.1646,3.44425,3.9498
-24.9808,0.866406,0.194889,2,7,0,28.1659,3.16212,16.1003,3.86179,1.4924
-28.2954,0.787535,0.194889,2,3,0,28.9496,3.46957,16.1032,2.8821,1.01232
-24.1171,0.610683,0.194889,3,7,0,31.2023,2.93837,16.0378,3.07053,2.556
-25.2557,0.96481,0.194889,5,39,0,26.3263,3.99441,11.7907,3.77187,2.88011
-25.1811,0.997428,0.194889,4,31,0,27.3079,4.51836,15.717,3.56229,3.07025
-23.2538,0.994273,0.194889,4,15,0,26.0863,4.93981,12.9062,2.71193,3.55096
-25.8027,0.934299,0.194889,4,23,0,26.1659,7.04405,14.0668,3.83739,4.29413
-25.4837,0.976401,0.194889,5,47,0,28.5699,1.11714,12.9453,4.69775,1.57092
-24.8167,0.976098,0.194889,4,31,0,27.2756,0.89654,17.5647,4.50249,0.55306
-23.0278,0.996623,0.194889,3,7,0,25.7067,0.0917342,17.2715,3.04,0.359167
-22.7959,0.979591,0.194889,2,7,0,24.6188,-0.212475,17.1521,3.48865,0.417855
-23.4304,0.864909,0.194889,3,15,0,24.2403,0.235621,16.5364,4.80798,0.246569
-23.7884,0.974289,0.194889,3,7,0,24.5261,-0.0287839,16.7624,2.56982,0.184099
-22.9282,0.650451,0.194889,2,3,0,25.6918,0.232648,16.6974,4.09236,0.20261
-23.4633,0.987817,0.194889,5,31,0,23.669,0.94007,16.5198,4.32711,0.89848
-24.9774,0.985089,0.194889,4,31,0,27.9208,-0.0808365,18.3597,3.10043,0.738371
-23.973,0.942812,0.194889,4,23,0,27.0274,1.30315,16.0098,4.65991,1.42398
-23.3348,0.89429,0.194889,2,7,0,26.6908,1.07458,16.0046,3.04782,1.89363
-23.5731,0.991738,0.194889,4,23,0,24.768,1.72019,15.3683,3.10748,2.68612
-25.1984,0.843808,0.194889,4,15,0,26.5686,-0.600554,15.1324,5.51878,0.894377
-25.3534,0.895243,0.194889,3,7,0,26.8555,-0.478775,15.0507,2.90328,0.630247
-25.2694,1,0.194889,2,7,0,26.1912,-0.624169,15.0154,3.10595,0.703775
-26.3482,0.793594,0.194889,3,15,0,27.0765,-0.581198,14.9057,2.82684,0.807563
-23.7811,0.736386,0.194889,4,31,0,30.7811,2.97441,13.3627,3.69913,1.99674
-22.8807,0.957434,0.194889,4,15,0,25.3607,4.31947,13.8679,2.86337,2.65704
-24.7171,0.905292,0.194889,5,47,0,27.7541,11.3109,9.44657,2.04885,4.16213
-24.9501,0.94467,0.194889,4,19,0,26.7379,10.0456,10.889,1.98934,6.62725
-23.2145,0.494383,0.194889,3,15,0,28.081,8.98611,11.0181,2.52509,4.75722
-23.6627,0.893951,0.194889,2,3,0,24.0462,8.98257,11.0685,2.01459,4.23221
-24.2169,0.85286,0.194889,4,23,0,26.1938,6.01023,11.8014,3.10053,4.74492
-24.3198,0.955202,0.194889,5,47,0,25.3578,4.83082,14.4313,3.55537,4.06984
-23.4162,0.981554,0.194889,4,15,0,24.7802,3.11142,13.5926,3.21762,2.5233
-23.9749,0.819268,0.194889,3,15,0,30.3441,4.42884,14.4712,3.63645,2.11972
-24.4594,0.915064,0.194889,4,23,0,28.1084,6.15729,13.3515,2.53359,5.77411
-25.1218,0.839141,0.194889,5,63,0,32.0037,-0.76842,14.9559,4.57864,1.44303
-23.1209,0.996187,0.194889,4,15,0,25.4756,2.08558,15.7681,3.40774,1.48847
-23.1702,0.964841,0.194889,3,15,0,24.6959,0.91111,16.4973,2.94655,0.995376
-25.8655,0.998262,0.194889,4,31,0,27.5633,1.39041,12.4293,4.62297,1.14713
-23.9006,0.998613,0.194889,4,15,0,26.1534,2.56522,13.3742,3.65749,1.98692
-23.5229,0.981205,0.194889,4,31,0,24.9826,2.07771,14.3129,3.01188,1.19473
-24.7624,0.950165,0.194889,3,15,0,25.6313,2.97092,14.976,2.60209,4.29451
-24.1388,0.820585,0.194889,2,3,0,26.1953,3.21287,15.2381,2.85861,3.73898
-23.3552,0.997109,0.194889,5,51,0,24.6614,3.88108,14.2585,3.03285,1.79326
-23.0537,0.999582,0.194889,5,63,0,23.5825,2.5106,14.845,3.12038,1.45079
-23.0097,0.987697,0.194889,3,15,0,26.7784,0.0149638,15.264,3.96811,0.720396
-23.5124,0.948012,0.194889,2,3,0,24.003,-0.14704,15.0452,3.79062,0.897075
-27.4812,0.88977,0.194889,4,15,0,28.8914,0.152346,13.2991,4.11272,3.06069
-30.5776,0.972381,0.194889,3,7,0,31.248,-0.213078,13.6857,5.0936,6.15421
-27.4929,1,0.194889,2,3,0,30.7209,-0.243651,13.9703,4.57788,3.54883
-24.0175,0.990558,0.194889,4,31,0,28.492,1.40493,13.8372,3.32754,1.14761
-25.5841,0.399206,0.194889,2,3,0,28.7864,1.6665,14.467,5.72921,1.18833
-25.5311,0.95121,0.194889,2,7,0,25.8334,1.42951,14.3346,2.42215,1.50479
-24.9785,0.988736,0.194889,3,15,0,27.0953,1.954,16.4994,2.56774,2.12866
-28.8395,0.873532,0.194889,4,31,0,30.8468,0.533613,10.733,5.20435,0.837623
-27.0043,0.987064,0.194889,4,15,0,29.4228,0.656618,11.9726,5.95139,0.899072
-27.6902,0.842449,0.194889,4,31,0,30.4939,2.44513,11.73,6.31379,1.78255
-30.0189,0.983862,0.194889,3,7,0,30.7252,2.60596,11.0938,3.84199,4.83015
-24.31,0.847063,0.194889,5,31,0,32.6517,5.71742,13.5826,2.19327,2.32238
-23.948,0.838093,0.194889,2,3,0,25.2376,5.68254,13.594,3.1435,2.25183
-24.3658,0.90879,0.194889,3,7,0,26.6212,5.82738,14.4395,2.82071,2.94547
-24.096,0.946499,0.194889,4,15,0,26.0882,6.01944,11.684,2.56405,4.08753
-24.2717,0.989988,0.194889,3,11,0,26.2737,7.17747,13.4252,2.45465,3.48809
-24.0905,0.92832,0.194889,3,7,0,25.0486,7.14967,13.26,3.06561,3.12652
-23.8323,0.944493,0.194889,3,7,0,24.9719,6.98946,12.3977,2.06105,4.56505
-24.1964,0.999814,0.194889,4,15,0,26.1879,8.29705,10.9808,2.08289,3.17775
-24.3576,0.988297,0.194889,3,7,0,25.2334,8.06497,10.9939,3.0574,2.89432
-24.5504,0.978197,0.194889,2,7,0,25.4424,8.14211,11.1988,2.81858,2.64877
-26.8308,0.38012,0.194889,3,15,0,30.7343,9.21878,10.5763,1.64896,6.48239
-27.4252,0.676739,0.194889,2,3,0,29.7868,9.99084,10.6006,4.62854,3.53294
-24.055,1,0.194889,3,7,0,27.4795,9.79232,11.0765,2.90155,5.48801
-23.6094,0.987669,0.194889,5,63,0,24.6385,3.65079,13.7308,2.51674,2.95959
-24.5221,0.664845,0.194889,3,7,0,27.3427,3.07597,13.6456,3.76336,1.30198
-24.4679,0.96769,0.194889,5,47,0,26.7903,3.31045,12.8387,2.95627,1.80148
-28.7206,0.575645,0.194889,3,7,0,28.9787,2.69652,12.8517,6.58304,3.92746
-25.8763,0.923191,0.194889,5,39,0,30.763,-0.198969,18.0495,4.76022,2.34692
-24.9753,0.881561,0.194889,3,7,0,27.5482,-0.670045,17.6478,2.91955,1.26992
-24.7301,0.998921,0.194889,5,63,0,26.0708,4.00584,15.4516,2.60927,3.15603
-24.0425,0.99938,0.194889,5,47,0,27.0563,8.48167,10.7183,3.17599,3.56314
-24.2161,0.981011,0.194889,3,15,0,25.1949,8.28708,10.6395,2.73697,3.04107
-24.53,0.913561,0.194889,4,23,0,27.0317,11.018,9.65731,3.07016,4.40127
-26.9704,0.944544,0.194889,3,7,0,27.2258,11.1937,8.30779,4.05928,4.35841
-25.6416,0.965176,0.194889,4,27,0,27.711,10.462,11.448,2.62681,6.88794
-24.9104,0.979066,0.194889,4,23,0,28.4761,11.5044,8.66852,2.81505,4.58272
-25.3143,0.991698,0.194889,4,15,0,25.8945,11.8321,10.5613,2.67652,4.76659
-25.6128,0.922573,0.194889,4,23,0,27.7217,12.4511,8.41764,2.54661,4.03916
-23.2645,0.979766,0.194889,5,63,0,27.105,6.16101,12.2498,3.10641,3.13746
-24.7495,0.930757,0.194889,2,7,0,25.5895,5.98868,11.6159,2.56022,2.32418
-24.7099,0.860241,0.194889,3,11,0,26.0688,6.04144,12.5641,3.8724,4.65147
-23.2357,0.969103,0.194889,2,3,0,25.5513,6.01214,12.1596,2.62525,3.64257
-24.466,0.907694,0.194889,3,15,0,25.2262,6.69388,13.5543,2.21215,3.33062
-23.6011,0.972961,0.194889,3,7,0,26.6183,7.16587,13.0463,2.69409,4.33064
-24.1212,0.926571,0.194889,4,15,0,24.6017,6.76577,11.8698,2.1351,4.75696
-23.9295,0.794301,0.194889,4,23,0,27.2131,10.5618,10.582,2.24343,5.33814
-23.8107,0.916807,0.194889,3,15,0,25.8632,9.91585,9.83345,2.56003,4.68734
-23.5753,0.978027,0.194889,5,63,0,25.8864,2.43409,13.7323,3.46886,1.58732
-23.7334,0.820395,0.194889,3,7,0,25.652,2.86548,13.8695,2.76941,1.51946
-23.0011,1,0.194889,3,7,0,23.8101,2.91931,14.3494,3.33289,2.12737
-23.7596,0.970155,0.194889,4,31,0,25.6003,3.51435,14.3118,2.66612,3.73259
-24.2199,0.905827,0.194889,3,7,0,25.2934,3.34841,14.4426,3.76641,1.439
-24.9251,0.788209,0.194889,4,31,0,28.2872,-0.0974888,14.6358,4.7136,1.67007
-25.7049,0.975107,0.194889,5,31,0,26.4956,1.61663,13.778,4.41367,0.675213
-28.1965,0.892093,0.194889,4,15,0,29.0966,1.5338,13.6525,4.99191,0.494016
-25.0047,0.9968,0.194889,4,31,0,29.5688,-0.597011,15.7075,4.92172,1.68638
-24.198,0.97828,0.194889,4,15,0,27.1044,2.09475,16.4898,3.44333,2.54705
-25.3857,0.831087,0.194889,4,23,0,27.163,2.55133,15.3113,2.12592,1.89342
-27.9213,0.658375,0.194889,2,7,0,28.5739,2.495,15.9923,6.91459,1.6296
-24.3307,0.951643,0.194889,3,11,0,27.1989,2.49081,15.1987,2.38555,2.62083
-25.199,0.670122,0.194889,3,15,0,26.758,2.69217,15.6187,4.96385,1.62053
-25.7578,0.940247,0.194889,5,39,0,28.2519,6.57922,12.7834,3.80748,2.1713
-23.4962,0.99202,0.194889,4,15,0,27.2191,7.66013,11.0466,2.83237,3.76557
-23.5512,0.978835,0.194889,5,47,0,25.1583,9.20786,10.6532,2.86139,4.71424
-23.7395,0.962937,0.194889,5,39,0,24.6793,7.54783,12.1703,3.03589,2.97373
-23.2223,0.857131,0.194889,2,3,0,25.6988,7.54078,12.2807,2.29867,4.3516
-25.6219,0.870865,0.194889,3,11,0,27.2239,6.73307,11.7093,2.89125,7.25932
-25.4091,1,0.194889,2,3,0,25.8351,6.78725,11.7718,3.00674,7.01751
-26.014,0.971279,0.194889,2,7,0,26.8127,6.62909,11.647,3.54876,6.79501
-23.1883,0.962691,0.194889,3,15,0,27.8355,7.03652,12.4665,2.23748,3.83932
-23.1883,0.158425,0.194889,3,11,0,31.7731,7.03652,12.4665,2.23748,3.83932
-23.9975,0.980739,0.194889,3,15,0,25.0667,7.11812,13.0641,2.97656,4.89259
-24.1928,0.992743,0.194889,5,55,0,25.2384,8.90924,10.8024,2.34895,3.01176
-24.3549,0.935474,0.194889,3,7,0,25.8725,9.60988,11.7981,2.3573,4.72643
-25.9658,0.794088,0.194889,4,15,0,27.1863,9.06015,12.5164,2.08847,3.9495
-23.9479,1,0.194889,2,7,0,26.757,8.7696,11.8202,3.1088,3.85119
-25.5771,0.912946,0.194889,3,7,0,26.0839,9.17766,11.8063,3.66658,5.90562
-24.9935,0.971052,0.194889,5,47,0,28.5912,2.23122,14.259,2.3375,2.12104
-25.4649,0.526117,0.194889,4,23,0,30.513,0.616482,16.8601,2.86028,3.0849
-23.1537,0.495395,0.194889,3,11,0,29.6875,0.487939,15.4806,4.44292,0.763984
