# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b2.json
# init = 2 (Default)
# random
#   seed = 4207671957 (Default)
# output
#   file = ./regression_normal/output_b2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-17.3341,0.996475,0.185538,3,15,0,20.0588,0.696863,8.88973,2.59157,0.606221
-16.9349,0.988924,0.185538,3,7,0,17.5457,0.266129,8.8448,2.4691,0.712813
-19.8241,0.948493,0.185538,4,31,0,21.851,-1.57015,9.30541,2.67398,0.746319
-18.3299,0.956634,0.185538,3,7,0,20.8911,-0.750058,9.80887,2.57383,2.29274
-20.4914,0.894701,0.185538,3,15,0,22.4837,-3.03134,10.646,2.93543,1.47515
-20.1283,0.89791,0.185538,4,15,0,22.5036,-3.19521,11.1194,2.14458,1.70918
-17.3534,1,0.185538,4,23,0,22.6749,0.271527,9.71255,2.08023,1.28684
-19.6021,0.933522,0.185538,4,15,0,20.0957,-1.9078,11.1621,1.95794,2.09293
-19.0797,0.967072,0.185538,3,11,0,21.1667,-1.2588,10.4288,2.16495,2.93976
-18.709,0.998593,0.185538,3,15,0,19.8989,-1.0396,10.4643,2.23582,2.56648
-18.4762,0.755194,0.185538,4,23,0,23.0734,-0.443284,10.2822,1.82559,1.4748
-19.5005,0.992098,0.185538,4,15,0,20.8027,0.727242,10.892,2.63079,0.55347
-20.6483,0.997664,0.185538,4,15,0,22.5091,-0.447613,7.47431,3.33006,1.17216
-17.2789,0.982096,0.185538,4,15,0,21.5303,0.263133,10.3776,2.50629,0.309006
-17.1074,0.932139,0.185538,3,7,0,18.2113,-0.129057,10.289,2.95327,0.302909
-16.9726,0.989249,0.185538,4,15,0,18.6877,-0.315912,9.76204,1.92691,0.40011
-17.9837,0.333456,0.185538,2,3,0,22.7113,-0.0416413,9.75206,3.57478,0.398218
-16.8173,0.959094,0.185538,2,7,0,18.3033,-0.122916,9.66063,1.92681,0.534296
-16.5515,0.782467,0.185538,3,15,0,19.6803,0.0873377,9.39907,2.79701,0.137179
-17.7263,0.77818,0.185538,2,5,0,18.5298,-0.120216,9.33205,3.26407,0.108376
-17.7263,2.56002e-10,0.185538,1,1,0,22.3168,-0.120216,9.33205,3.26407,0.108376
-16.7216,0.478887,0.185538,3,15,0,18.7517,0.0329721,8.88911,2.71128,0.344393
-20.2953,0.979519,0.185538,4,15,0,20.9368,0.0611194,11.7534,3.95697,0.195886
-19.8826,0.944133,0.185538,3,7,0,21.1188,-0.292842,11.6854,3.26819,0.248398
-19.4257,0.314964,0.185538,3,15,0,21.5927,-0.145597,11.5759,3.30721,0.494383
-18.4012,0.872237,0.185538,3,7,0,21.6435,-0.459066,10.5272,3.10857,0.315824
-19.4034,0.892148,0.185538,5,31,0,21.0412,0.212637,8.93522,1.76743,2.05077
-19.4875,0.98295,0.185538,3,15,0,21.3683,1.47835,8.4924,3.52043,1.42858
-19.6461,0.964871,0.185538,2,7,0,21.3463,1.1836,9.26365,1.66775,0.803464
-17.9436,0.568063,0.185538,3,7,0,22.4705,1.03933,9.71814,2.62913,1.21673
-16.3649,0.988421,0.185538,4,15,0,19.2662,-0.00375056,9.87026,2.18612,0.422103
-17.5385,0.885073,0.185538,3,15,0,18.0829,-0.249138,9.81837,3.03508,0.916323
-17.611,0.7376,0.185538,4,15,0,21.6584,-0.0528152,8.87443,2.21305,1.24488
-19.0669,0.834901,0.185538,4,15,0,19.2901,-0.0854357,9.05366,3.53393,1.49267
-21.7954,0.951952,0.185538,4,19,0,22.9674,-1.70705,11.5123,4.32263,1.22356
-20.1048,0.986362,0.185538,4,23,0,23.6764,-0.115552,11.5839,3.20601,1.25203
-19.6008,0.897015,0.185538,4,15,0,22.8183,-1.07279,11.2972,3.18402,0.685872
-18.8013,0.997382,0.185538,4,15,0,20.0889,-0.408152,10.9551,3.25429,1.01752
-18.9915,0.991421,0.185538,4,15,0,20.644,-1.80885,9.87607,2.9667,1.46826
-19.5856,0.964916,0.185538,2,3,0,19.8084,-1.80522,9.9372,3.3446,1.63407
-18.9065,0.957706,0.185538,3,7,0,20.819,-0.876828,9.73919,1.68144,1.06542
-17.7195,0.511882,0.185538,3,11,0,22.5118,-0.639215,9.52584,2.88657,1.15344
-18.327,0.984943,0.185538,2,3,0,18.6125,-0.631837,9.28802,1.91077,1.42281
-19.4837,0.988135,0.185538,3,7,0,22.2258,-1.04125,8.51997,3.07899,1.25104
-18.2738,0.984482,0.185538,3,15,0,20.4252,-0.0592295,8.50264,2.71799,1.39308
-17.8857,0.96137,0.185538,4,15,0,19.4217,-0.200391,10.5724,2.02912,0.837869
-20.2848,0.99763,0.185538,3,15,0,21.1374,-0.972782,11.3269,2.25659,2.66982
-17.8065,0.974542,0.185538,3,7,0,22.1318,-0.997579,10.0143,2.39923,0.619923
-19.1747,0.937086,0.185538,4,15,0,20.2174,2.13786,8.96219,2.72484,1.23405
-19.6064,0.916207,0.185538,4,15,0,21.2024,2.51805,8.2472,2.50741,2.97231
-20.1143,0.886669,0.185538,3,7,0,20.9719,2.59548,8.20521,1.92373,2.54121
-19.5779,1,0.185538,3,11,0,20.8624,2.64073,7.96956,2.22465,2.51477
-20.5443,0.989452,0.185538,3,7,0,20.6798,2.57206,7.65238,2.75202,3.52031
-19.5054,0.993897,0.185538,4,15,0,21.7086,2.72755,8.50091,2.14992,2.07537
-21.168,0.659159,0.185538,4,19,0,25.7758,1.10807,9.71707,1.90907,4.0703
-21.2278,0.742407,0.185538,3,11,0,24.1346,-0.51739,8.84467,1.90337,0.199772
-16.9844,1,0.185538,4,15,0,22.2347,-0.221892,10.0375,2.79507,0.23482
-17.249,0.485726,0.185538,3,7,0,25.3528,-0.378441,9.26641,1.97245,0.560087
-16.6476,0.980384,0.185538,3,15,0,17.7628,0.0715038,9.29583,2.80419,0.392078
-18.7974,0.911404,0.185538,4,15,0,19.9718,-0.979778,9.14411,1.95434,0.945205
-19.8317,0.84451,0.185538,2,3,0,20.2714,-0.98515,9.05906,3.80977,0.93249
-19.4502,0.941471,0.185538,4,15,0,21.8619,1.48709,9.91801,2.13794,0.960306
-19.0559,0.887349,0.185538,4,31,0,22.9374,-2.22746,10.0376,2.59609,1.81704
-20.175,0.944651,0.185538,3,7,0,20.7502,-1.92328,9.46768,2.2746,2.90601
-18.959,0.999975,0.185538,3,7,0,20.8129,-1.23933,9.85854,2.64661,2.6948
-19.8211,0.940891,0.185538,3,7,0,20.6476,-1.35643,10.1505,2.07683,3.65569
-17.7281,0.982515,0.185538,3,11,0,22.2109,0.276326,9.76603,2.51054,1.73005
-17.4451,0.989595,0.185538,4,15,0,19.061,-0.0902658,9.30272,2.06033,1.34609
-18.488,0.915096,0.185538,3,11,0,20.892,1.17846,9.6015,2.88821,1.61274
-17.5678,0.987331,0.185538,3,15,0,20.6538,-0.497864,10.692,2.61956,0.728435
-19.1391,0.887157,0.185538,2,7,0,20.1903,-0.517755,11.3232,3.26822,0.56065
-17.8072,0.997291,0.185538,4,15,0,19.6336,-0.721269,10.4865,2.86265,0.987352
-17.1687,0.989764,0.185538,3,15,0,19.2083,-0.231326,10.075,2.63029,1.01587
-16.7874,0.999488,0.185538,3,15,0,17.859,0.3465,9.3932,2.05839,0.639484
-16.3793,0.888457,0.185538,3,15,0,19.3371,0.0662104,9.09134,2.61617,0.206357
-17.4092,0.98252,0.185538,4,15,0,18.398,-0.0983032,9.95766,2.77585,1.14483
-20.4641,0.835364,0.185538,3,15,0,21.3833,0.801412,9.24658,1.49222,1.07347
-17.7635,1,0.185538,2,7,0,20.3303,0.831124,9.06943,1.95486,1.2501
-19.0321,0.904169,0.185538,4,15,0,19.9358,1.81571,9.01016,2.06652,1.00408
-18.367,0.908016,0.185538,3,7,0,21.487,0.428847,9.00635,1.85626,1.61593
-17.8862,1,0.185538,2,3,0,18.4251,0.433174,8.91148,2.81382,1.50269
-17.3597,0.986401,0.185538,4,31,0,18.4165,-0.280799,10.2837,1.94431,0.314085
-21.5108,0.318356,0.185538,3,7,0,24.7495,-0.22978,9.63741,5.28033,0.277336
-16.2886,0.378177,0.185538,2,7,0,22.9174,0.0933938,9.56985,2.50854,0.129154
-16.2886,0.0595875,0.185538,2,3,0,20.252,0.0933938,9.56985,2.50854,0.129154
-16.2886,0.107345,0.185538,2,3,0,19.9052,0.0933938,9.56985,2.50854,0.129154
-19.1162,0.716134,0.185538,3,8,1,25.9439,-0.404659,11.0848,2.71235,1.74383
-18.7494,0.921064,0.185538,4,15,0,20.2265,-1.08917,10.7183,3.19815,0.953124
-18.9001,0.967641,0.185538,4,15,0,21.1012,-0.791301,9.0167,2.42992,2.24361
-18.3932,0.989368,0.185538,3,15,0,21.4942,-0.936351,9.89096,2.49338,2.37453
-18.0048,0.951269,0.185538,2,3,0,18.8906,-0.857152,10.007,2.48367,1.99405
-18.6759,0.945169,0.185538,4,15,0,19.0319,-1.18574,10.4111,3.04959,0.77046
-19.5329,0.926392,0.185538,2,3,0,20.152,-1.20789,10.5339,3.55606,0.85571
-18.1748,0.967995,0.185538,4,15,0,21.1758,0.698732,8.62333,2.67185,0.410551
-17.2608,1,0.185538,2,3,0,18.366,0.421805,8.56645,2.34552,0.609408
-17.1997,0.954176,0.185538,4,15,0,18.0072,-0.130002,10.3964,2.87464,0.458414
-17.1753,0.99559,0.185538,3,7,0,17.695,-0.260965,10.566,2.33887,0.324877
-16.7334,0.928194,0.185538,3,15,0,18.3971,0.0651902,9.39622,2.03854,0.685077
-17.7783,0.99375,0.185538,4,15,0,18.2797,-0.633462,9.47483,2.12279,1.59909
-20.5784,0.816636,0.185538,3,7,0,21.7652,-1.28169,9.02333,2.76481,3.42877
-18.9637,1,0.185538,3,15,0,21.8941,-2.12068,9.91698,2.36319,1.67896
-19.2977,0.974238,0.185538,3,7,0,20.1535,-2.31793,10.2058,2.52688,2.48401
-18.7592,0.996926,0.185538,4,15,0,20.1804,-1.75304,9.70602,2.54072,1.15476
-18.0924,0.901609,0.185538,4,15,0,19.7599,-1.39215,9.66122,2.40026,1.26976
-19.1582,0.970809,0.185538,3,11,0,21.8532,-1.94313,10.0401,2.1265,2.43377
-18.7289,0.660756,0.185538,3,7,0,21.1457,-1.31933,10.4213,1.81006,1.42999
-18.1958,0.920122,0.185538,3,15,0,22.197,-0.365946,10.8312,3.05522,0.351171
-17.0947,0.989788,0.185538,3,15,0,18.727,-0.211035,9.49462,2.69537,0.16311
-16.6886,0.811418,0.185538,2,3,0,18.7005,0.270723,9.36119,2.23006,0.247695
-18.1412,0.76988,0.185538,3,11,0,19.9906,-0.321425,9.85005,1.99009,2.00309
-18.9082,0.91178,0.185538,3,15,0,20.897,-0.911505,8.57791,2.78525,0.995999
-19.6107,0.974759,0.185538,4,15,0,20.2208,0.453814,10.9719,3.49353,0.401289
-20.8042,0.972852,0.185538,4,15,0,23.1892,0.451343,7.74362,3.9183,1.78317
-17.8995,0.990291,0.185538,3,15,0,21.1077,0.77126,9.79115,2.92767,0.908351
-16.9512,0.980496,0.185538,3,11,0,19.0364,-0.122213,9.81339,2.9494,0.460077
-18.1225,0.985438,0.185538,4,15,0,18.465,-0.320376,9.76089,1.82752,1.51545
-21.6046,0.88345,0.185538,3,7,0,25.6403,0.13317,10.1885,3.26671,4.38149
-18.8122,0.85528,0.185538,3,9,0,23.5347,0.187824,10.609,1.89679,0.686538
-17.9947,0.564033,0.185538,3,15,0,22.1602,0.409067,10.3472,3.05633,0.637799
-18.2393,0.981351,0.185538,4,15,0,19.5415,-0.147395,8.55453,2.31625,1.32814
-19.1914,0.917912,0.185538,3,15,0,20.6427,0.935138,8.80562,1.84279,2.28526
-19.5033,0.655007,0.185538,4,15,0,22.6983,0.131866,8.49482,4.24672,0.244248
-17.7503,0.89585,0.185538,3,11,0,22.2072,0.0782642,9.87965,1.77083,0.737054
-16.7648,1,0.185538,2,3,0,17.6448,0.0893136,9.77264,2.54768,0.786606
-16.9195,0.974148,0.185538,4,15,0,17.7195,0.245349,9.21354,2.85132,0.490466
-18.1335,0.995704,0.185538,3,9,0,18.9425,0.236044,8.25565,2.153,0.600031
-18.5938,1,0.185538,4,15,0,19.2457,1.05413,9.64712,1.98877,1.77416
-20.0066,0.99703,0.185538,3,7,0,20.6113,2.05942,9.75687,3.05699,1.37481
-18.9045,1,0.185538,2,3,0,20.0987,1.8627,9.49631,2.40367,1.55526
-18.5315,0.864768,0.185538,4,15,0,22.2079,1.36102,8.07807,2.2519,1.15399
-18.1378,0.926694,0.185538,3,7,0,19.049,1.53657,8.46355,2.48122,1.22226
-19.8894,0.921508,0.185538,3,7,0,20.4501,1.04913,8.57507,2.18053,3.63059
-18.6312,0.993672,0.185538,2,3,0,20.0422,1.0283,8.67156,2.26313,2.47748
-18.1435,0.997155,0.185538,3,11,0,19.0823,1.68397,8.83625,2.38472,1.37737
-18.4735,0.847857,0.185538,3,15,0,20.6934,0.842993,9.08782,3.33548,0.770181
-19.4843,0.879075,0.185538,3,11,0,21.2449,1.4773,8.52688,1.77275,0.967344
-18.2327,0.830361,0.185538,2,7,0,20.7744,1.46801,8.58312,2.72685,1.12284
-19.3783,0.999423,0.185538,4,15,0,19.7081,2.40258,8.39683,2.77392,1.33856
-18.6404,0.995543,0.185538,2,7,0,19.6648,1.96055,8.41863,2.26459,1.99548
-18.949,0.975246,0.185538,3,7,0,19.2108,2.16692,8.62148,2.48137,2.37105
-18.0051,0.999784,0.185538,3,15,0,19.4983,1.24635,8.54015,2.32784,1.59741
-20.7802,0.714724,0.185538,3,7,0,21.919,1.8485,8.54525,4.04119,1.40873
-21.1462,0.995209,0.185538,4,19,0,23.4293,0.716842,8.0848,4.65534,0.945522
-20.9253,0.99689,0.185538,4,15,0,21.8872,1.22383,9.70331,4.30926,1.24148
-20.7981,0.877698,0.185538,3,7,0,22.1957,0.553897,9.89417,1.49379,0.875423
-17.3948,1,0.185538,3,7,0,20.3082,0.391063,9.7533,1.97744,0.99628
-17.2224,0.94841,0.185538,3,15,0,18.5597,-0.608062,9.41935,2.57253,0.890735
-17.7549,0.993776,0.185538,3,15,0,18.3139,-1.07329,10.0462,2.42794,1.62411
-18.338,0.986079,0.185538,4,15,0,18.7542,-1.52288,10.8586,2.58566,1.33806
-19.3805,0.830477,0.185538,3,7,0,20.7114,-1.47493,10.2511,3.23578,2.11729
-20.3595,0.908722,0.185538,4,15,0,23.0621,-2.55998,10.2428,3.09936,2.86399
-20.8444,0.993151,0.185538,4,15,0,22.0614,-2.19698,11.9954,3.29981,1.41523
-18.2441,0.985859,0.185538,4,23,0,21.2027,-0.770494,8.81723,2.38224,1.00025
-17.2103,1,0.185538,4,15,0,18.466,0.281685,9.81421,2.11047,1.09489
-20.5898,0.888349,0.185538,3,7,0,22.1979,-0.184286,8.37124,2.52015,3.40871
-17.6296,0.95636,0.185538,2,7,0,24.3261,-0.0827688,8.6659,2.51395,1.04588
-20.3783,0.792677,0.185538,2,5,0,23.072,-0.843599,7.89401,3.40838,0.823073
-26.1901,0.980664,0.185538,4,31,0,27.8162,0.491149,13.7524,3.79462,0.931458
-24.807,1,0.185538,3,7,0,26.5642,-0.0674561,13.707,4.60785,0.838417
-23.9583,0.955747,0.185538,4,21,0,28.361,1.42973,5.4269,3.96134,1.10962
-21.2504,0.985742,0.185538,4,15,0,25.6418,1.54813,6.73573,3.38623,1.02781
-20.9298,0.998584,0.185538,4,23,0,22.9711,1.7979,6.77386,3.0748,1.30761
-23.1314,0.852214,0.185538,2,3,0,23.4666,1.75311,6.53092,4.36995,0.892917
-22.4826,0.888253,0.185538,2,3,0,24.9852,1.76538,6.4923,2.67638,0.907894
-21.4068,0.986467,0.185538,4,15,0,24.1807,3.06595,8.96495,3.05842,3.71934
-20.9047,0.998138,0.185538,4,15,0,22.8128,1.42296,7.0295,3.26255,0.819787
-19.601,1,0.185538,4,15,0,20.9383,1.28361,7.4368,2.52911,1.33605
-20.0303,0.845873,0.185538,2,3,0,20.9045,1.18161,7.39783,2.38757,1.53289
-18.6758,0.994932,0.185538,4,15,0,20.495,2.05302,8.89327,2.50228,1.41316
-16.6013,0.9281,0.185538,4,15,0,22.4123,0.022531,9.46858,1.99665,0.494505
-18.2503,0.941442,0.185538,4,15,0,19.7606,0.496485,8.94581,2.06926,2.03978
-16.8068,0.741216,0.185538,3,15,0,21.6805,0.161331,10.2484,2.43117,0.370568
-19.5876,0.874633,0.185538,3,15,0,21.658,-1.24773,8.66203,2.76389,1.62936
-19.0802,0.877942,0.185538,4,15,0,22.2022,-0.141555,10.4673,1.78195,0.0930876
-17.135,0.334088,0.185538,2,3,0,18.9333,-0.0667167,10.3169,1.95647,0.109561
-16.4948,0.594748,0.185538,2,6,1,19.6048,0.0123027,10.219,2.21437,0.21721
-18.3764,0.805481,0.185538,3,7,0,22.2373,-0.0532935,10.9012,2.02622,0.254579
-18.5355,0.985761,0.185538,2,3,0,19.203,-0.000302271,10.9367,3.54469,0.200545
-17.5851,0.862258,0.185538,4,15,0,21.3377,-0.202487,8.4542,2.72757,0.340944
-17.6415,0.616864,0.185538,3,11,0,20.7692,0.289371,8.95751,3.07518,0.855476
-22.2272,0.852442,0.185538,4,15,0,22.9682,-1.61399,11.457,4.48448,0.972151
-19.9179,0.988114,0.185538,3,7,0,22.1356,-1.53686,11.1945,1.84984,1.11879
-18.0005,0.989159,0.185538,4,19,0,20.3136,0.815133,8.83691,1.92881,0.620064
-18.935,0.730872,0.185538,3,7,0,25.4278,-0.927348,10.3498,2.71849,2.63217
-19.5332,0.954224,0.185538,4,15,0,21.3298,-1.0697,11.2874,2.18373,0.63421
-22.4923,0.847561,0.185538,2,3,0,23.3546,-1.33121,11.0462,2.64525,0.404165
-18.9179,1,0.185538,3,7,0,23.6541,0.731252,10.6939,2.49927,0.928968
-17.4522,0.928854,0.185538,3,7,0,19.8361,-0.339417,9.31514,1.86393,0.449841
-17.0241,0.941293,0.185538,3,7,0,18.3222,0.277111,9.2638,2.11429,0.212456
-17.2732,0.706518,0.185538,3,15,0,19.19,0.0370313,8.98202,2.72468,0.965107
-18.351,0.961015,0.185538,3,7,0,19.3248,-0.90449,8.86634,2.58266,0.846479
-18.6666,0.949408,0.185538,3,15,0,19.1108,-0.826976,8.8188,2.15737,0.779142
-17.487,1,0.185538,3,11,0,18.9596,-0.203591,10.1995,1.91388,0.789178
-18.8499,0.878173,0.185538,4,15,0,19.711,0.184038,9.75398,3.22717,1.90046
-21.9597,0.892143,0.185538,3,15,0,23.9385,1.05671,9.09601,1.74784,4.81079
-17.4112,0.873377,0.185538,3,7,0,22.8484,0.337676,9.10176,1.8505,0.436685
-17.2022,0.774247,0.185538,3,15,0,21.3215,-0.373537,10.3108,2.09791,0.355519
-16.5625,0.966464,0.185538,3,15,0,18.4572,-0.215882,10.0939,2.44261,0.423681
-17.723,0.503795,0.185538,3,10,1,19.4641,-0.134832,9.14505,2.86529,0.0870674
-17.1294,0.165754,0.185538,3,15,0,20.7531,0.00668536,9.62757,3.29436,0.0902059
-18.24,0.869824,0.185538,4,18,1,20.2334,-0.528206,9.99229,3.0503,1.54922
-18.035,0.98778,0.185538,4,15,0,20.6233,0.433135,8.63242,3.25982,0.588403
-22.4184,0.978801,0.185538,4,15,0,24.0686,3.63768,9.03167,2.21236,3.6038
-22.1319,0.998993,0.185538,4,31,0,25.2535,4.01893,8.97203,2.45844,2.88123
-20.9584,0.831629,0.185538,4,15,0,24.2934,0.648776,7.27635,4.22373,0.779906
-21.3148,0.995658,0.185538,3,7,0,22.9964,0.685025,6.62763,3.31631,0.620631
-19.9234,0.996572,0.185538,4,15,0,22.0305,1.72136,10.2194,2.55195,1.46309
-17.2647,0.978976,0.185538,3,11,0,21.8426,-0.272547,8.77825,2.48507,0.619018
-16.8022,0.975288,0.185538,4,15,0,18.438,-0.463003,9.70586,2.37157,0.795558
-16.49,0.999098,0.185538,4,15,0,17.2014,0.0251167,10.1255,2.28629,0.360469
-16.5368,0.969069,0.185538,3,15,0,17.1659,-0.212756,9.79219,2.60785,0.404926
-17.0404,0.992287,0.185538,4,15,0,17.5679,0.679301,9.08436,2.37922,0.8256
-16.3544,0.982789,0.185538,3,15,0,18.4623,-0.0554578,9.60952,2.21953,0.517525
-17.5105,0.649091,0.185538,3,15,0,18.9047,-0.155939,10.8256,2.51867,0.217599
-20.2095,0.506374,0.185538,2,5,0,23.4727,0.779014,10.7214,2.6228,0.381948
-17.8206,0.998483,0.185538,3,7,0,20.9425,-0.445346,9.18723,2.07376,1.38104
-19.4868,0.998161,0.185538,4,15,0,20.2006,0.315404,10.5694,2.30602,2.40465
-18.6823,0.998891,0.185538,4,15,0,21.2872,1.28683,9.951,2.31849,0.998402
-20.634,0.898138,0.185538,4,31,0,22.0471,-2.98238,10.3105,3.02086,1.50572
-19.9789,0.900651,0.185538,1,3,0,21.959,-2.87987,10.3397,2.14244,1.80664
-17.7582,1,0.185538,4,15,0,20.2562,-0.0384197,10.534,2.42915,1.13915
-16.5592,0.999404,0.185538,4,15,0,18.2262,0.0793939,9.32876,2.32713,0.703366
-17.3949,0.771176,0.185538,3,9,0,19.25,-0.00295794,8.23069,2.49819,0.0803401
-17.7078,0.552936,0.185538,2,5,1,18.1551,0.00322214,8.11385,2.44473,0.093867
-17.7078,0.000687728,0.185538,2,3,0,19.763,0.00322214,8.11385,2.44473,0.093867
-18.6558,0.182555,0.185538,3,7,0,20.455,-0.173745,8.55028,3.52856,0.160002
-18.9127,0.625007,0.185538,2,3,0,22.4788,-0.106371,8.29783,1.9515,0.163134
-17.6797,1,0.185538,2,3,0,19.3808,-0.11552,8.31461,2.67989,0.146378
-16.2227,0.998156,0.185538,4,15,0,17.9937,0.0389996,9.79883,2.15843,0.276316
-16.7106,0.940183,0.185538,2,3,0,16.7926,-0.0636263,9.93427,2.87615,0.289307
-17.077,0.818201,0.185538,3,11,0,17.9518,0.0823108,9.96525,2.02559,0.809938
-18.5197,0.984974,0.185538,3,7,0,19.0122,-0.263346,10.0142,2.16263,2.53899
-19.3024,0.603365,0.185538,2,3,0,22.3447,-0.397794,10.3619,1.91415,2.51254
-17.718,0.985036,0.185538,4,15,0,19.7415,-0.914077,10.4322,2.24183,0.642867
-16.9714,0.759654,0.185538,3,15,0,20.0272,-0.0975477,10.2521,2.64566,0.634762
-17.7891,0.973082,0.185538,3,15,0,19.3702,-0.248806,8.70752,2.04292,0.467633
-17.8628,0.965014,0.185538,3,15,0,19.8355,-0.111619,8.451,2.20038,0.57826
-18.1175,0.613341,0.185538,4,15,0,21.2128,-0.0682367,10.6453,1.92029,0.37765
-17.4143,0.996527,0.185538,3,15,0,18.9192,0.0448253,10.4169,2.00572,0.409461
-16.9859,0.995933,0.185538,4,15,0,17.8712,-0.0319516,9.39622,1.92099,0.657454
