# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = laplacian_prior_model
# start_datetime = 2021-05-27 03:54:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 50
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./laplacian_prior/psi1.json
# init = 2 (Default)
# random
#   seed = 3005158512 (Default)
# output
#   file = ./laplacian_prior/output1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,s
-0.866382,0.981104,0.35255,2,3,0,0.87515,-0.437561,0.583489
-1.1108,0.93539,0.35255,2,7,0,1.68713,0.207559,1.09181
-0.927845,0.464431,0.35255,1,3,0,3.45787,0.456614,0.487949
-0.474301,0.947528,0.35255,3,7,0,1.14059,-0.175944,0.309856
-0.474301,0.181702,0.35255,1,1,0,3.10083,-0.175944,0.309856
-0.813805,0.976832,0.35255,2,3,0,1.03048,0.281141,0.27067
-0.81579,0.951556,0.35255,2,7,0,1.8696,-0.244337,0.763237
-1.25598,0.912744,0.35255,3,7,0,2.50103,0.129278,1.24983
-1.54394,0.977774,0.35255,2,7,0,2.21261,-0.725945,1.41085
-1.61523,0.998744,0.35255,3,7,0,1.78414,-0.945914,1.37937
-1.58995,0.909578,0.35255,2,5,0,2.87892,-0.705284,0.47215
-0.982209,1,0.35255,3,7,0,1.56158,0.37352,0.893762
-2.48489,0.721447,0.35255,2,7,0,3.08792,0.987061,2.39989
-2.75018,0.991512,0.35255,2,3,0,2.78898,0.907521,2.69303
-1.86906,0.855158,0.35255,2,7,0,3.2376,0.624119,1.80899
-2.47477,0.972225,0.35255,2,3,0,2.59663,0.549016,2.44924
-1.50426,0.983729,0.35255,3,7,0,2.53986,0.874269,1.26443
-1.76142,0.97326,0.35255,2,7,0,2.26106,1.20394,0.939806
-0.764025,0.997658,0.35255,3,7,0,1.8227,-0.359875,0.475401
-0.908219,0.999696,0.35255,3,7,0,0.965914,0.434651,0.7292
-1.29141,0.957794,0.35255,2,3,0,1.75177,0.783832,0.76452
-1.352,0.997208,0.35255,2,3,0,1.3651,0.819001,0.742799
-1.1317,0.997568,0.35255,3,7,0,1.61197,0.123798,1.12475
-0.493248,0.602515,0.35255,1,3,0,3.81566,-0.084346,0.475403
-2.69848,0.716575,0.35255,3,9,0,5.06643,-2.15777,2.22982
-1.89835,0.639808,0.35255,3,11,0,3.24442,-1.13987,1.66279
-2.80286,0.996118,0.35255,2,7,0,3.01674,-2.35289,1.41016
-1.69878,0.966382,0.35255,3,11,0,3.78922,1.12637,0.881776
-1.10695,0.974458,0.35255,3,7,0,2.03206,-0.245246,1.08026
-2.35141,0.989477,0.35255,3,7,0,2.50348,-1.48491,0.860161
-2.08897,1,0.35255,1,1,0,2.31331,-1.42592,0.941833
-1.1641,0.994755,0.35255,3,7,0,2.5517,0.148065,1.15502
-1.3104,0.99279,0.35255,2,7,0,2.02701,-0.754957,1.0519
-1.12054,0.982521,0.35255,2,7,0,1.85131,0.405733,1.04407
-1.23224,0.984085,0.35255,3,7,0,1.65761,-0.480287,1.1431
-0.836315,0.87951,0.35255,2,7,0,1.3242,-0.372968,0.687863
-0.576759,0.9762,0.35255,3,7,0,1.27261,-0.19726,0.495494
-0.52182,0.98241,0.35255,2,7,0,0.761995,0.0616368,0.512639
-1.1759,0.930467,0.35255,3,7,0,1.49494,-0.252574,1.15095
-0.887287,1,0.35255,2,3,0,1.17908,-0.106702,0.878777
-0.69798,0.996302,0.35255,3,7,0,1.21908,-0.0105573,0.696428
-0.404879,0.997463,0.35255,3,7,0,0.834705,0.00306987,0.402362
-0.463049,0.998836,0.35255,1,3,0,0.509718,-0.00763143,0.460739
-0.670332,0.981276,0.35255,2,7,0,1.02942,-0.213845,0.606529
-0.791498,0.995121,0.35255,2,3,0,0.800708,-0.362208,0.61828
-2.43189,0.987501,0.35255,3,9,0,3.18888,-1.7367,2.08426
-0.932824,0.990585,0.35255,3,11,0,2.61704,-0.450792,0.751652
-0.908564,0.998588,0.35255,3,7,0,1.00118,-0.464477,0.657586
-1.34319,0.95191,0.35255,3,7,0,1.80737,0.627916,1.20706
-0.554216,0.98793,0.35255,3,7,0,1.59508,0.176084,0.486717
-2.94256,0.862164,0.35255,2,3,0,3.5471,-0.90761,0.402912
-0.89759,0.99323,0.35255,2,3,0,3.38178,-0.360187,0.793238
-0.736175,0.997847,0.35255,2,7,0,1.02231,0.33926,0.527303
-1.52475,0.925897,0.35255,3,7,0,1.93866,-0.228819,1.51265
-1.65804,0.966648,0.35255,2,7,0,2.52085,0.987361,1.41329
-1.77969,0.99578,0.35255,1,3,0,2.03992,1.26789,1.31193
-1.0372,0.994249,0.35255,3,7,0,1.8659,0.356792,0.968273
-1.31959,0.986986,0.35255,1,3,0,1.48765,0.360709,1.27904
-0.915365,0.798885,0.35255,2,5,0,2.00282,-0.313956,0.279103
-0.755243,0.800448,0.35255,2,5,0,1.68946,0.1817,0.722209
-0.681969,0.95866,0.35255,2,7,0,1.76241,-0.159698,0.156779
-0.711567,0.573697,0.35255,2,7,0,1.79327,-0.108696,0.698009
-1.04872,0.98587,0.35255,3,7,0,1.31254,0.583139,0.7105
-1.16747,0.960544,0.35255,2,7,0,1.70393,0.539082,0.451056
-1.16747,0.0519124,0.35255,1,1,0,3.81543,0.539082,0.451056
-0.833935,0.924005,0.35255,2,3,0,1.62443,-0.237699,0.787059
-0.934178,0.998234,0.35255,2,3,0,0.955624,-0.162198,0.91746
-1.27467,0.945142,0.35255,2,7,0,1.4572,0.293484,1.24614
-1.24222,0.984361,0.35255,3,7,0,1.83601,-0.719029,0.961654
-1.14538,0.893128,0.35255,2,5,0,2.09996,-0.516273,0.433323
-0.775283,1,0.35255,2,7,0,1.10807,0.354173,0.598538
-0.950008,0.989551,0.35255,3,7,0,0.999193,0.44094,0.794894
-0.799557,0.902331,0.35255,2,7,0,1.30829,0.374369,0.447698
-0.799557,0.342395,0.35255,3,7,0,3.31511,0.374369,0.447698
-1.97978,0.340305,0.35255,2,7,0,3.90676,-0.466731,1.95064
-3.79627,0.829778,0.35255,2,5,0,7.33372,-2.83121,3.46149
-5.75237,0.651025,0.35255,1,3,0,6.41284,-2.46024,5.65765
-2.73004,0.993334,0.35255,3,7,0,5.28966,-2.45162,1.87136
-2.73004,0.687837,0.35255,2,3,0,5.91459,-2.45162,1.87136
-2.06641,0.965275,0.35255,3,7,0,3.04507,-1.5842,1.52899
-1.46138,0.993989,0.35255,2,7,0,2.21044,-0.773079,1.27749
-1.60669,0.994744,0.35255,3,7,0,1.65976,-0.68071,1.50353
-1.46698,0.997899,0.35255,2,3,0,1.781,-0.847055,1.22843
-1.41112,0.999663,0.35255,3,7,0,1.72313,-0.910889,0.958709
-0.443259,0.985477,0.35255,2,5,0,1.72155,0.0429518,0.436113
-0.806965,0.94928,0.35255,2,3,0,1.0192,0.330713,0.345231
-0.806965,0.82482,0.35255,1,1,0,1.21273,0.330713,0.345231
-1.27534,0.686825,0.35255,2,5,0,2.63568,-0.104519,1.27117
-2.58495,0.937623,0.35255,3,11,0,3.7345,2.25141,1.62751
-2.24569,0.98811,0.35255,3,7,0,2.70458,1.60998,1.87748
-3.12645,0.999562,0.35255,4,15,0,3.48949,2.90229,1.74888
-3.02525,0.879857,0.35255,3,11,0,4.31087,1.62373,2.86421
-1.08425,0.99599,0.35255,2,7,0,3.43272,0.497179,0.944711
-1.99882,0.964015,0.35255,2,3,0,2.12307,0.404209,1.97743
-2.11715,0.989381,0.35255,3,7,0,2.72157,-0.875799,0.485056
-1.2803,1,0.35255,2,3,0,1.90263,-0.693852,0.592182
-2.62748,0.750892,0.35255,3,7,0,3.1265,0.251887,2.62249
-2.60896,0.951682,0.35255,2,7,0,4.57358,-0.429907,2.59485
-1.87524,0.978759,0.35255,3,7,0,3.07416,-0.935487,0.582086
-2.65229,0.722058,0.35255,2,7,0,3.87812,-0.878744,2.59455
-2.92629,0.992984,0.35255,2,3,0,2.99355,-0.994285,2.86575
-1.08459,0.996691,0.35255,2,5,0,5.24895,0.519531,0.92619
-0.48043,0.908971,0.35255,3,9,0,1.0656,-0.0189751,0.477544
-0.696003,0.914912,0.35255,2,3,0,1.81594,-0.291306,0.55788
-1.9948,0.873876,0.35255,3,15,0,2.12601,1.48481,1.51188
-2.7473,1,0.35255,3,11,0,3.39351,2.41855,2.05271
-3.09455,0.966974,0.35255,3,7,0,3.37015,2.90369,1.81677
-3.18431,0.999326,0.35255,2,3,0,3.21939,2.94542,2.47679
-3.54101,0.991626,0.35255,2,7,0,3.85181,3.2399,2.9288
-4.19451,0.79837,0.35255,2,7,0,5.14334,3.62079,1.58517
-4.30094,0.603857,0.35255,1,3,0,6.32561,3.5709,3.87638
-3.01904,0.982978,0.35255,2,7,0,4.70014,2.69345,1.59808
-2.78711,0.946113,0.35255,3,7,0,3.3816,2.3967,1.48629
-2.44563,0.865354,0.35255,2,7,0,4.0199,1.77117,1.06702
-2.37285,0.741364,0.35255,3,15,0,5.39048,-0.782386,2.31533
-5.56846,0.75851,0.35255,2,5,0,7.01952,-1.93511,5.50653
-8.22008,0.581375,0.35255,1,1,0,8.29509,-2.0204,8.18952
-6.02674,1,0.35255,2,3,0,8.00674,-1.8519,5.97859
-4.54324,1,0.35255,1,1,0,5.81112,-1.81606,4.46012
-3.83099,0.856286,0.35255,3,7,0,5.61277,-2.08104,3.66995
-3.83268,0.558294,0.35255,3,10,1,7.24384,-4.00659,2.25802
-3.40687,0.973056,0.35255,2,7,0,4.20932,-3.37554,2.04777
-3.4967,0.917132,0.35255,3,7,0,4.06962,-2.84177,1.38208
-2.95181,0.749548,0.35255,3,11,0,4.96105,1.80995,0.891979
-3.81248,0.709019,0.35255,1,1,0,3.99516,1.89925,0.770112
-4.98303,0.162105,0.35255,3,7,0,7.38586,0.783788,4.9704
-4.66863,1,0.35255,1,1,0,5.1845,0.845227,4.6519
-0.978012,0.600096,0.35255,2,5,1,5.5195,0.125669,0.968562
-0.858792,0.649358,0.35255,2,7,0,1.4222,0.413286,0.469922
-0.465824,0.974995,0.35255,1,3,0,1.28447,-0.0492239,0.457858
-1.39089,0.741461,0.35255,2,7,0,1.66132,0.781933,1.16464
-1.3108,0.970904,0.35255,2,7,0,1.7669,0.729997,0.623248
-2.10144,0.429867,0.35255,3,7,0,5.51611,1.52365,1.05235
-2.05617,0.921963,0.35255,2,3,0,2.78086,1.34833,0.879271
-2.30232,0.987938,0.35255,3,7,0,2.52637,-1.12423,0.611684
-2.7138,0.647164,0.35255,3,7,0,4.39864,-1.1799,2.61134
-1.6438,0.986511,0.35255,2,7,0,4.31216,0.454228,1.60303
-3.23198,0.976468,0.35255,3,15,0,3.47748,-1.68836,0.75944
-1.87271,1,0.35255,2,3,0,3.03803,-1.30149,1.49113
-0.485949,0.958826,0.35255,3,15,0,2.58553,0.146333,0.424046
-1.61423,0.913796,0.35255,2,3,0,1.67328,-0.597302,0.380685
-0.49015,0.873776,0.35255,2,3,0,2.43858,0.115065,0.456138
-0.923976,0.841389,0.35255,2,5,0,2.6205,-0.474813,0.675336
-1.09504,0.985545,0.35255,2,3,0,1.13344,-0.595546,0.598823
-1.29226,0.970041,0.35255,2,7,0,1.54408,-0.759653,1.00637
-0.792232,0.987585,0.35255,2,7,0,1.70585,0.28506,0.283624
-0.792232,0.098535,0.35255,2,3,0,3.25962,0.28506,0.283624
-0.81529,1,0.35255,3,7,0,0.896312,-0.380914,0.63218
-0.489245,0.958563,0.35255,2,7,0,1.58712,0.164348,0.230332
-0.489245,8.69519e-08,0.35255,2,3,0,3.89185,0.164348,0.230332
-0.684944,0.923384,0.35255,3,7,0,0.763484,0.197242,0.635149
-1.17685,0.990332,0.35255,3,7,0,1.21352,-0.0731646,1.17406
-2.77763,0.966709,0.35255,3,11,0,4.37515,2.29427,1.36558
-4.91733,0.758376,0.35255,3,11,0,7.17926,-2.57218,4.77184
-2.49751,0.913291,0.35255,2,7,0,6.31363,-1.34184,2.33146
-1.08768,0.960352,0.35255,3,7,0,3.45545,-0.564022,0.882147
-1.89412,0.996684,0.35255,3,7,0,1.96654,-1.2328,1.59467
-1.97264,0.969567,0.35255,2,5,0,2.79816,-0.797809,1.88229
-1.12457,0.948502,0.35255,3,7,0,2.20908,-0.255739,1.09645
-1.09471,0.992344,0.35255,2,7,0,1.72262,0.534085,0.928033
-0.758493,0.990586,0.35255,3,7,0,1.27821,-0.357969,0.514603
-0.645961,1,0.35255,2,3,0,0.790129,-0.172402,0.603498
-1.6531,0.922674,0.35255,3,7,0,2.23699,0.941545,0.673013
-1.70627,1,0.35255,2,7,0,2.18588,1.14705,1.33813
-1.40401,0.999772,0.35255,2,3,0,1.71795,0.86036,1.09367
-2.5252,0.955165,0.35255,2,3,0,2.54571,1.39589,0.738767
-2.40434,1,0.35255,2,3,0,2.71298,1.31183,0.713703
-2.01592,0.936682,0.35255,2,5,0,4.26784,1.50196,1.53913
-1.38438,0.97544,0.35255,2,7,0,2.45379,0.882859,0.880076
-1.59628,0.977383,0.35255,2,3,0,1.8974,1.09602,1.08747
-0.831305,0.903094,0.35255,2,7,0,3.83162,0.337243,0.341897
-1.08652,1,0.35255,2,7,0,2.06317,0.462969,0.972072
-1.73369,0.957225,0.35255,2,7,0,3.11324,1.1398,0.865621
-8.53127,0.246376,0.35255,2,3,0,8.88105,1.7572,0.43679
-1.1085,1,0.35255,2,7,0,8.72916,0.60083,0.867506
-1.25202,0.98165,0.35255,3,7,0,1.51659,0.649192,0.547691
-0.475247,0.99637,0.35255,1,3,0,2.09621,0.0629168,0.463891
-0.474881,0.9902,0.35255,1,3,0,0.603596,-0.127697,0.428042
-0.815444,0.481295,0.35255,2,4,1,2.2981,-0.000700303,0.814215
-1.78576,0.978758,0.35255,3,7,0,1.91538,-1.17153,0.862845
-0.778075,0.967091,0.35255,2,7,0,2.51513,-0.37207,0.525886
-0.673983,0.910437,0.35255,1,3,0,1.80352,0.154175,0.64375
-3.4193,0.831536,0.35255,3,7,0,3.62327,-1.05184,0.430373
-3.4193,0.112357,0.35255,2,3,0,9.12576,-1.05184,0.430373
-2.37732,1,0.35255,1,1,0,3.30942,-1.02258,0.532655
-0.695637,1,0.35255,3,7,0,2.6926,0.311007,0.500823
-2.13758,0.865185,0.35255,2,3,0,2.36361,0.617808,0.324734
-0.666959,1,0.35255,2,3,0,2.17326,0.279253,0.52188
-0.60849,1,0.35255,3,7,0,0.708191,0.0693544,0.600145
-0.743159,0.972981,0.35255,2,5,0,1.16544,-0.302595,0.623964
-0.377482,0.99925,0.35255,3,7,0,0.747972,0.123821,0.261867
-0.160574,0.333333,0.35255,1,3,1,2.8601,-0.0310556,0.116255
-0.160574,0.00765541,0.35255,1,3,1,1.86419,-0.0310556,0.116255
-0.11352,0.661423,0.35255,1,3,0,0.174447,0.000962462,0.103796
-0.11352,0.0174694,0.35255,2,7,0,1.35739,0.000962462,0.103796
-0.11352,1.37669e-27,0.35255,1,1,0,1.788,0.000962462,0.103796
-0.11352,0.197175,0.35255,1,3,1,0.551587,0.000962462,0.103796
-0.469682,0.624977,0.35255,2,7,0,2.64352,0.124221,0.424509
-1.13359,0.883455,0.35255,3,7,0,1.47132,0.18936,1.11836
-1.38896,0.99711,0.35255,3,7,0,1.50698,0.810269,0.68225
-1.29824,0.99996,0.35255,2,3,0,1.54026,0.804058,0.870875
-0.748957,0.999757,0.35255,2,7,0,1.47103,0.153051,0.725314
-1.54612,0.784358,0.35255,2,7,0,1.73395,0.0963911,1.54352
-2.36303,0.98741,0.35255,3,7,0,2.44478,-0.156727,2.36041
-2.7513,0.970338,0.35255,1,1,0,2.75274,-0.163986,2.74915
-1.45724,0.963943,0.35255,2,7,0,3.27977,0.896059,1.15591
-2.18213,0.999797,0.35255,2,7,0,2.66768,1.7289,1.59127
-1.63928,0.989772,0.35255,2,7,0,3.2314,0.599906,1.56519
-0.9225,0.980303,0.35255,2,7,0,2.00811,-0.0484421,0.920026
-2.31572,0.911096,0.35255,3,7,0,2.80901,1.88471,1.37342
-1.56381,0.964579,0.35255,2,7,0,2.76101,0.998424,1.23756
-2.30528,0.999655,0.35255,2,7,0,2.42996,1.85409,1.7312
-1.20604,0.998226,0.35255,3,7,0,2.64587,0.696795,0.91496
-7.51271,0.945546,0.35255,2,7,0,9.56024,1.89142,7.48061
-2.03839,0.93181,0.35255,2,7,0,7.17124,1.55527,1.20597
-2.16633,0.924276,0.35255,2,5,0,2.78276,0.867402,2.07879
-1.51346,0.989705,0.35255,2,7,0,2.70049,0.58635,1.42853
-1.04097,0.949318,0.35255,3,7,0,3.44838,0.50312,0.874214
-1.8861,0.346711,0.35255,3,7,0,2.96433,-0.370071,0.201938
-1.8861,2.73665e-14,0.35255,1,1,0,5.59817,-0.370071,0.201938
-2.23303,0.396325,0.35255,2,3,0,3.56557,-0.472525,0.236732
-2.23303,0.0897429,0.35255,2,3,0,4.21449,-0.472525,0.236732
-0.813977,1,0.35255,2,3,0,1.45211,0.282407,0.272236
-3.34471,0.550207,0.35255,3,7,0,3.96925,-1.45138,3.24433
-3.57549,0.976387,0.35255,1,1,0,3.66321,-1.5207,3.47971
-2.13528,0.711763,0.35255,2,7,0,3.66997,-1.10197,1.97989
-1.61262,0.959292,0.35255,3,7,0,3.16958,-1.03776,1.28649
-3.51675,0.548785,0.35255,2,7,0,4.18772,-1.83477,3.36807
-2.8318,1,0.35255,2,7,0,3.80455,-1.53481,2.66567
-1.06344,0.85715,0.35255,2,7,0,3.10735,-0.558254,0.842971
-2.22291,0.95999,0.35255,3,7,0,2.40045,1.25998,2.02974
-1.42551,0.998903,0.35255,3,7,0,2.41124,0.771671,1.2269
-1.05931,0.980739,0.35255,3,7,0,1.66947,-0.376356,0.307613
-0.756877,0.406011,0.35255,2,5,0,4.30239,0.0165619,0.755312
-0.492372,0.999266,0.35255,3,7,0,0.8592,-0.00901702,0.49016
-0.372891,0.998267,0.35255,2,7,0,0.576151,-0.0812954,0.34165
-0.400638,0.928415,0.35255,3,11,0,0.430998,-0.0771891,0.377024
-0.729531,0.762221,0.35255,2,6,1,1.72206,-0.291264,0.616192
-0.372011,0.853063,0.35255,2,7,0,1.86687,0.103387,0.161887
-0.372011,4.26811e-06,0.35255,1,1,0,1.24815,0.103387,0.161887
-0.372011,5.7784e-63,0.35255,1,1,0,3.76768,0.103387,0.161887
-0.464168,0.675619,0.35255,3,9,0,0.802443,0.0729165,0.448735
-0.464168,0.856497,0.35255,1,3,0,2.30514,0.0729165,0.448735
-0.446167,0.999158,0.35255,2,3,0,0.480228,-0.0829435,0.424743
-0.767638,0.951208,0.35255,1,3,0,0.84542,-0.347276,0.414855
-0.444894,0.987568,0.35255,1,3,0,0.764944,-0.120237,0.396355
-0.716004,0.960797,0.35255,2,7,0,0.890763,0.275377,0.613701
-0.384774,0.903518,0.35255,2,7,0,0.738287,-0.0423942,0.375745
-0.462101,0.921391,0.35255,2,3,0,0.971642,-0.0594958,0.451188
-0.739269,0.985665,0.35255,2,7,0,1.35604,-0.251161,0.666837
-1.25323,0.970185,0.35255,3,7,0,1.39099,0.596082,1.10749
-2.18392,0.972584,0.35255,3,7,0,2.57755,-1.71126,1.25819
-0.866127,0.990918,0.35255,3,11,0,2.39353,0.0427707,0.863743
-0.778654,0.58487,0.35255,3,7,0,2.45737,-0.274129,0.273803
-2.1588,0.272495,0.35255,3,7,0,5.31542,1.20298,1.97227
-0.680326,0.906759,0.35255,3,7,0,3.6902,0.228378,0.608174
-1.79709,0.705383,0.35255,2,7,0,2.10979,-0.652959,1.72485
-2.5148,0.98479,0.35255,3,7,0,3.67723,2.17001,1.67229
-2.76669,0.916148,0.35255,3,7,0,3.44135,1.8395,0.970924
-1.60468,0.984564,0.35255,2,7,0,3.12179,1.10368,1.03351
-2.08747,0.980391,0.35255,3,7,0,2.42282,1.6408,1.38483
-1.67846,0.912673,0.35255,3,11,0,4.60835,-0.0187955,1.6778
-2.04092,0.986312,0.35255,2,7,0,2.43741,-1.22083,0.764473
-1.19703,0.824276,0.35255,2,7,0,3.72023,0.622682,0.546805
-3.02666,0.764052,0.35255,2,7,0,4.51391,0.373693,3.01867
-1.95463,0.938289,0.35255,2,3,0,4.32004,-0.108996,1.95256
-0.400747,0.995677,0.35255,3,7,0,1.94903,0.0404216,0.392906
-0.516867,0.997279,0.35255,2,5,0,0.747695,0.0184641,0.514276
-0.959773,0.913645,0.35255,2,3,0,1.88499,-0.508808,0.60824
-1.13822,0.992745,0.35255,3,7,0,1.19128,-0.582046,0.52745
-0.475977,0.478817,0.35255,2,3,0,2.71686,-0.176822,0.3089
-0.85851,0.689249,0.35255,2,5,0,1.64505,0.280396,0.795063
-1.4412,0.98612,0.35255,2,7,0,1.52278,0.886776,0.761067
-0.920441,0.956763,0.35255,3,7,0,1.96314,-0.479193,0.62348
-3.09484,0.910237,0.35255,3,7,0,3.48476,-0.426938,3.08494
-1.04912,0.960104,0.35255,2,7,0,3.34431,0.574995,0.766286
-2.32833,0.997318,0.35255,3,7,0,2.43258,1.19052,2.17856
-0.837543,0.952917,0.35255,3,7,0,2.54682,0.378216,0.682552
-0.670418,0.996212,0.35255,3,7,0,0.860558,0.0648918,0.664138
-0.325609,0.997943,0.35255,2,7,0,0.801124,0.054286,0.306676
-0.471413,0.941579,0.35255,2,7,0,0.63855,-0.0976733,0.445085
-0.575549,0.993906,0.35255,3,7,0,0.701322,0.196785,0.494268
-0.862789,0.940813,0.35255,2,7,0,1.1197,-0.402405,0.692522
-0.806684,0.989682,0.35255,3,7,0,1.1192,-0.382882,0.463858
-1.55695,0.959797,0.35255,2,3,0,1.71773,0.600898,0.394529
-2.20068,0.876102,0.35255,2,3,0,2.4246,-0.630971,0.326139
-0.801885,0.333333,0.35255,2,3,0,3.7495,-0.220356,0.202016
-0.801885,0.0407305,0.35255,2,3,0,2.38127,-0.220356,0.202016
-0.198444,0.333333,0.35255,2,3,0,1.34562,-0.0452428,0.133491
-0.198444,3.11631e-16,0.35255,1,1,0,1.16318,-0.0452428,0.133491
-0.198444,0.0474235,0.35255,1,1,0,0.271951,-0.0452428,0.133491
-0.585031,0.481969,0.35255,1,1,0,0.93673,0.120979,0.127582
-0.585031,7.43095e-268,0.35255,1,1,0,3.56961,0.120979,0.127582
-0.585031,7.55591e-25,0.35255,1,1,0,1.92327,0.120979,0.127582
-0.200865,0.333333,0.35255,2,3,0,0.302839,-0.0447434,0.149125
-0.200865,0.0855919,0.35255,2,5,0,0.854955,-0.0447434,0.149125
-0.200865,4.0133e-111,0.35255,1,1,0,6.6667,-0.0447434,0.149125
-0.200865,2.23284e-05,0.35255,1,1,0,0.767174,-0.0447434,0.149125
-0.200865,0.363611,0.35255,1,1,0,0.492603,-0.0447434,0.149125
-0.200865,0.000280785,0.35255,2,3,0,1.36187,-0.0447434,0.149125
-0.200865,0.452104,0.35255,1,1,0,0.226896,-0.0447434,0.149125
-0.323235,0.33335,0.35255,1,3,1,2.52464,0.0260114,0.3167
-1.35876,0.379995,0.35255,2,3,0,3.07966,-0.771234,0.647199
-0.644927,1,0.35255,2,7,0,1.75786,0.242684,0.543333
-4.59695,0.962971,0.35255,2,7,0,5.30735,1.50709,4.54167
-2.55568,0.569444,0.35255,2,7,0,6.88519,0.792439,2.50525
-1.08751,0.885048,0.35255,2,5,0,3.93536,-0.391986,1.01141
-0.135156,0.989753,0.35255,3,11,0,0.423149,-0.0200468,0.109044
-0.135156,2.65509e-05,0.35255,1,3,1,1.30315,-0.0200468,0.109044
-0.135156,0.000357837,0.35255,1,1,0,0.656093,-0.0200468,0.109044
-0.593879,0.953293,0.35255,2,7,0,1.57661,-0.0848409,0.581515
-1.16035,0.82731,0.35255,3,9,0,1.42235,-0.54368,1.01627
-1.28421,0.981803,0.35255,3,7,0,1.67655,0.62331,0.497576
-0.908108,0.996104,0.35255,2,7,0,1.42169,0.261103,0.860959
-0.676223,0.997389,0.35255,2,7,0,1.17057,-0.267032,0.561261
-2.06849,0.995387,0.35255,3,7,0,2.16629,-1.3039,1.80783
-2.17739,0.988281,0.35255,3,7,0,2.3718,-1.07443,2.03792
-2.10579,0.93201,0.35255,2,7,0,3.87911,0.140251,2.10309
-3.42399,0.853663,0.35255,2,7,0,4.4873,-0.296088,3.41995
-1.18568,0.999883,0.35255,2,3,0,3.50864,-0.4208,1.11335
-1.68247,0.942109,0.35255,3,7,0,2.50434,0.377309,1.65591
-0.757183,0.714026,0.35255,2,7,0,1.87455,-0.349028,0.563762
-0.538413,0.959362,0.35255,2,3,0,1.2512,-0.140751,0.496158
-0.477562,0.992858,0.35255,1,3,0,0.635146,0.0532219,0.468988
-0.926846,0.952283,0.35255,2,3,0,1.05975,0.481747,0.654088
-1.27426,0.982515,0.35255,2,7,0,1.37298,0.777435,0.900331
-2.04797,0.922411,0.35255,3,7,0,3.37592,0.875541,0.497526
-2.27628,0.92787,0.35255,2,3,0,2.82499,0.796914,0.413096
-1.24941,1,0.35255,1,1,0,1.98272,0.628347,0.521436
-1.04144,0.822197,0.35255,1,3,0,1.85133,0.439692,0.384296
-0.343811,1,0.35255,2,3,0,2.77553,0.0125814,0.340183
-0.652566,0.995524,0.35255,2,7,0,0.910714,0.0588719,0.646877
-0.775678,0.99165,0.35255,2,7,0,0.889884,0.367065,0.475054
-0.736737,1,0.35255,3,7,0,0.93725,0.190134,0.698228
-0.277437,0.978435,0.35255,4,15,0,0.640636,0.0732203,0.214506
-0.749316,0.551445,0.35255,2,7,0,1.0116,0.31244,0.351566
-0.592265,0.988548,0.35255,2,3,0,1.03766,-0.172141,0.539506
-0.590527,1,0.35255,1,1,0,0.59961,-0.166619,0.541305
-0.667522,1,0.35255,2,3,0,0.684443,-0.151244,0.63784
-1.92068,0.905815,0.35255,3,7,0,3.01063,1.27783,1.6019
-1.72673,0.99865,0.35255,3,7,0,1.94126,1.09755,1.43252
-3.5904,0.890145,0.35255,2,3,0,3.65936,1.83656,0.774006
-1.79975,1,0.35255,2,3,0,3.74378,0.778285,1.69357
-1.67603,0.981965,0.35255,2,3,0,2.22615,0.593418,1.60725
-0.730417,0.999741,0.35255,3,7,0,1.79066,-0.326139,0.55752
-1.01566,0.984025,0.35255,3,7,0,1.10373,0.447219,0.887592
-0.591704,0.994793,0.35255,3,11,0,1.03323,-0.242028,0.350671
-0.591704,0.220975,0.35255,2,3,0,1.71188,-0.242028,0.350671
-0.345668,0.475986,0.35255,2,7,0,0.665351,0.105702,0.197772
-0.563305,0.627316,0.35255,3,11,0,0.786134,-0.184132,0.490927
-0.280965,0.980277,0.35255,2,7,0,1.29744,0.0787115,0.183393
-0.265753,0.521992,0.35255,2,3,0,0.357808,0.0721374,0.177964
-0.584228,0.320776,0.35255,2,3,0,1.76179,0.224869,0.300037
-0.564536,0.378432,0.35255,1,3,0,1.95371,-0.191391,0.484421
-0.396831,0.963719,0.35255,4,15,0,0.933394,0.120383,0.325261
-0.396831,9.31075e-12,0.35255,1,3,0,7.67202,0.120383,0.325261
